"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
82106.6,53710,100185,17360.5,13434,84690.7,573.04,205.9,1045.5,6728.28,1994.46,15619.5,229.5,5814.9,1001.4
108041,56142,126119,30707,20526,98042.3,1532.94,446.6,3425.25,39642.7,7269.6,25248.6,537,13196,1001.5
99674.4,67490,96788.6,19754.3,16066,80581.1,206.48,93.96,2558.25,35270,5607.42,8060.52,292.5,1489.02,1001.5
138956,71657,127086,25877.3,17401,97459.5,1077.06,479.66,4185.75,52806,9356.1,39914.2,570,9017.58,1001.5
65146.7,34479,123828,23694.1,16251,95551.9,535.34,228.52,2681.25,28622.1,5133.18,13360.6,415.5,6892.08,1002
146224,84443,113484,28846,19995,94546.1,990.64,487.78,4475.25,60945.3,9732.06,20907.9,517.5,14138.3,1002.1
114893,63119,119293,30076.8,22063,89340.2,478.5,212.28,2447.25,29311.6,4889.82,7661.94,383.25,6454.5,1002.3
87429.6,61272,93514,14033,11320,81242.5,277.24,175.16,1140.75,8370.18,2237.04,14511.1,202.5,2253.42,1002.5
121832,70224,113699,25089.5,16420,100138,312.62,109.04,2446.5,28194.7,4580.16,8300.76,366.75,984.36,1002.7
121697,85819,92934.3,13981.5,11183,81936.1,739.5,190.82,1235.25,10118.2,2170.74,11695.3,270,8285.16,1002.7
117008,66080,116045,34840.3,24148,94554.1,430.36,277.24,2942.25,36179.5,6105.06,17724.7,421.5,3015.48,1002.9
122603,75439,106509,20255.8,15131,87732.8,629.88,241.28,2582.25,30621.2,5590.26,20520.2,324.75,3308.76,1003
100125,69594,94286.3,30544.8,23146,86485.1,356.12,258.68,2090.25,19294.9,4358.64,20977.3,376.5,1634.88,1003.3
86249.8,46455,121676,26910.8,19223,91745.6,504.6,115.42,1317.75,6569.16,1862.64,11806.1,349.5,2577.9,1003.3
153166,88406,113543,33093.8,24402,88879.5,549.26,191.4,2649.75,22852.4,4745.52,16529,488.25,1467.18,1003.4
115856,71260,106550,27020,19320,91655.4,447.76,165.88,1209.75,4027.92,1560,8326.5,348.75,5109,1003.4
165106,87006,124364,41115.4,28862,93359.3,2387.86,679.76,2900.25,4240.86,3667.56,34096.1,852.75,27133.9,1003.5
158671,86630,120035,32514.3,22566,94427.8,1601.38,623.5,2916,32342.7,6406.14,35614.8,512.25,20824.4,1003.6
115505,67719,111781,40167.7,25271,104168,963.38,341.62,3023.25,23591.1,5162.04,19946.2,573.75,10105.7,1003.7
86823.1,58317,97570.8,11109.5,8873,82055.1,403.68,63.8,657.75,1196.52,744.9,5399.16,223.5,3322.8,1003.8
65800.9,36398,118477,20504.6,14974,89741.7,840.42,219.24,1653,18151.4,3374.28,19819,289.5,9048.78,1004.1
102577,69026,97390.9,13795.9,11122,81291.6,485.46,175.74,770.25,1645.8,1008.54,11448.1,238.5,6019.26,1004.3
89544.4,62539,93835.6,11028.4,9019,80137.3,112.52,43.5,1250.25,12487,2336.1,5209.62,181.5,767.52,1004.4
86933.2,50122,113668,25764.2,17594,95969.1,93.38,172.26,1616.25,8934.12,1980.42,6880.38,381,1111.5,1004.6
98793.1,73595,87974.8,13859,11407,79623.6,439.06,49.88,1380,16522.7,2953.08,6816.42,240.75,2474.94,1004.6
75997.5,40707,122352,34937,19856,115312,562.6,168.2,2828.25,23095.8,4692.48,11460.5,667.5,2112.24,1005
103440,78129,86767,16275.5,13681,77964.3,575.36,156.02,1367.25,15249.8,2876.64,11025.3,213,6011.46,1005
69883.6,37671,121576,22701.9,16147,92140.4,930.32,254.62,1681.5,14004.1,3110.64,14800.5,369.75,8481.72,1005.3
68626.3,38063,118159,23389.1,16107,95165.3,191.4,71.92,1161.75,2902.38,1401.66,6406.92,417,1077.18,1005.3
46657.5,25787,118577,19368.2,13307,95386.9,795.18,127.02,2106.75,8650.2,2907.84,6798.48,456.75,4183.14,1005.4
64208.3,30860,136356,29693,19640,99081.6,658.3,326.54,2046,15083.6,3348.54,15249,440.25,6720.48,1005.5
79120.7,52994,97846.1,16997.8,13510,82454.9,1296.88,217.5,1086,9480.9,2152.8,10761.7,207.75,13403.5,1005.7
77095.7,41238,122522,17876,13250,88416.9,787.06,363.66,3432,49208.6,7888.92,19881.4,345,6816.42,1005.7
75958,43846,113533,21759.7,16550,86165.6,731.96,256.94,1326,9746.1,2343.9,12893.4,336,9617.4,1005.8
96349.9,63095,100077,13922.2,11123,82028.8,280.72,69.02,974.25,6528.6,1490.58,2847.78,272.25,1740.96,1005.9
65585.3,29599,145214,28489.5,17167,108760,1136.22,1716.22,4120.5,49157.2,11505.8,98963.3,556.5,12401.2,1006
150642,82867,119137,34074.3,23379,95517.1,966.86,339.88,4500,46069.1,8600.28,25717.4,670.5,8322.6,1006.3
79878.2,46923,111564,20090.5,15499,84950.5,124.7,117.74,2099.25,23332.9,4024.8,7549.62,330,1054.56,1006.3
78505.3,51398,100100,22267.4,16854,86585.9,480.24,171.68,2336.25,12747.5,2740.92,8908.38,426,3005.34,1006.3
108662,59965,118757,43450.7,28361,100405,536.5,202.42,3202.5,30535.4,5753.28,14419.1,548.25,3463.2,1006.4
88387.8,59819,96835.1,16076.6,13231,79630.8,265.64,22.04,998.25,1935.18,854.1,1497.6,414,1479.66,1006.4
136321,88294,101184,19094.4,15094,82905.2,477.34,180.96,2597.25,34791.9,5924.88,8708.7,381,6179.94,1006.8
64912.8,41520,102460,14581.3,11408,83765.9,810.84,173.42,1438.5,14524.4,2836.86,14182.7,238.5,5977.92,1006.8
96158.8,65048,96880.2,24497.5,18056,88915.9,643.22,112.52,2467.5,20751.9,4226.04,4032.6,564.75,1938.3,1007.1
120756,64105,123451,31182.1,19869,102851,1350.82,445.44,4458.75,47256.3,8465.34,20056.1,719.25,10764.8,1007.1
95908.6,45365,138553,42371.9,27989,99213.5,992.38,439.64,3308.25,28884.2,5892.12,24864.1,729.75,11352.1,1007.1
122599,81830,98187.3,20186.4,15766,83910.7,504.6,251.14,1415.25,12803.7,2652.78,10364.6,294.75,5598.84,1007.4
129479,71891,118034,28265.6,19159,96686.5,301.6,111.94,3220.5,40925.8,6699.42,10294.4,399,1718.34,1007.4
61858.2,34768,116600,17329.3,13248,85725.4,358.44,109.62,1415.25,11364.6,2311.92,8002.8,290.25,2119.26,1007.7
78325.1,42410,121035,38247.3,23822,105221,1137.38,308.56,2973.75,29725,5781.36,19228.6,516,11197.7,1007.8
119852,78223,100413,18853.4,14843,83242.9,539.4,200.1,5036.25,78982,12157.1,21283.1,386.25,6069.18,1008
113900,60115,124171,38585,26451,95599.8,1201.76,286.52,4874.25,52518.2,9594,16280.9,677.25,10125.2,1008.2
159499,89282,117078,30486.3,21650,92284.1,291.16,225.62,3386.25,39342.4,7121.4,11756.2,560.25,2041.26,1008.3
169125,93534,118500,33630.5,24106,91429.8,448.92,238.96,7789.5,105108,17086.7,10734.4,942,3425.76,1008.4
141677,77654,119568,37409.6,25346,96728.3,1168.12,422.24,6167.25,95425.2,14315.3,16334.8,525.75,11073.7,1008.5
88469.4,49290,117629,23650.4,17098,90651,1215.1,392.08,2540.25,25778.2,4626.18,18301.9,380.25,15956.5,1008.6
61616.2,38254,105560,20018.7,14622,89724.1,299.28,70.18,1370.25,10991,2158.26,9140.04,282,2784.6,1008.9
145630,80825,118082,38980.5,27833,91784.1,886.24,210.54,3234.75,7140.12,4462.38,18320.6,982.5,5350.02,1009
130398,66441,128622,33173.4,21129,102894,769.08,223.3,8415,133741,19822.1,15909.7,681.75,9888.84,1009.1
140094,72357,126888,47544.9,26134,119228,1046.32,657.14,3649.5,25063,6241.56,35983,776.25,11160.2,1009.4
82934.2,52802,102935,17293.4,13330,85021.7,180.96,146.16,1841.25,22765.9,3721.38,5747.82,189,2446.08,1009.5
127507,65478,127620,38937.6,20630,123694,1076.48,299.28,3122.25,22037.3,5215.86,21512.4,691.5,7199.4,1009.5
110726,62028,116989,25812.5,18604,90929.4,143.26,154.86,2151,22066.2,4110.6,11593.1,399,1111.5,1009.5
112738,70381,104977,36961.9,23854,101548,624.66,245.92,2814,26381.9,5105.88,13869.2,543.75,5889,1009.7
44682.8,28886,101375,12705.4,10214,81521.7,175.74,147.9,735.75,3044.34,1084.2,10040.9,236.25,824.46,1009.8
90474.7,58211,101860,12770.2,10243,81705.1,248.82,23.2,1099.5,3133.26,1201.2,3766.62,335.25,1467.96,1010.3
100945,71759,92191.3,14212.4,11311,82346.6,764.44,157.18,1088.25,3800.94,1495.26,10781.2,291.75,6550.44,1010.3
97953.3,56002,114629,20205.9,14514,91237,294.64,135.72,1691.25,13955.8,2879.76,10542.5,369.75,3850.08,1010.5
122452,84838,94592,16348,13094,81822.5,440.8,214.6,1617,15993.1,3208.92,13677.3,273.75,3401.58,1010.8
93380.3,55686,109898,29505.8,20002,96675.1,876.96,253.46,3024,24036.5,4905.42,14379.3,645.75,6980.22,1010.8
105847,58926,117720,18223.1,13630,87620.8,716.3,212.86,1992.75,20446.9,3858.66,8345.22,387,7092.54,1010.9
168283,94795,116342,50700,31051,107007,1668.66,420.5,5948.25,71393.4,12493.3,32979.2,810,16244.3,1010.9
130576,90119,94956.7,16885.4,13607,81326.1,952.36,336.98,922.5,1069.38,1091.22,14337.2,270.75,8539.44,1011
111853,81309,90155,19790.2,16029,80913.8,406.58,133.4,891.75,5151.9,1377.48,7307.82,202.5,3588.78,1011.1
106606,54777,127545,30632.2,19421,103368,290.58,480.82,3265.5,31971.4,6926.4,40107.6,645,1946.1,1011.3
91993.8,47169,127815,33849.7,22721,97635.3,243.02,166.46,2391,23274.4,4257.24,13959.7,420.75,1776.84,1011.5
82871.6,44886,120997,27117.5,17458,101797,896.68,310.3,1746.75,10994.1,3086.46,17147.5,411,5058.3,1011.6
124728,77631,105295,26183,19243,89171.7,250.56,120.06,1255.5,6151.86,1733.94,7159.62,319.5,1337.7,1011.8
81976,56266,95481.9,12391.1,10042,80866.5,428.62,103.24,765,7298.46,1434.42,5243.94,144.75,3307.2,1011.9
91128.2,57001,104773,23045.9,17869,84522.6,1262.08,247.08,1091.25,2435.16,1191.06,9996.48,296.25,12482.3,1012
100409,61287,107370,19519.5,14339,89213.3,457.62,170.52,1302.75,8194.68,2107.56,8623.68,330.75,4215.9,1012
98151.2,51827,124114,26639.3,18215,95846,560.86,142.1,1805.25,10386.5,2606.76,9158.76,408.75,4498.26,1012.3
102152,65142,102770,14708.5,11910,80934.8,295.22,237.8,3033,42762.7,6853.86,11767.1,336,1355.64,1012.4
91683.7,53711,111869,17902.6,13439,87302.8,618.28,194.88,1311.75,11478.5,2434.38,9250.8,334.5,6047.34,1012.5
71697.2,42410,110793,17929.9,13726,85607.7,342.2,147.32,1177.5,9016.8,1980.42,8297.64,273.75,3642.6,1012.7
55588.6,33194,109750,20687.9,15114,89705.2,270.86,113.1,2124.75,17653,3910.14,15562.6,436.5,1487.46,1012.9
62853.8,45213,91106.2,10441.1,8590,79658.5,135.72,17.98,891.75,6680.7,1566.24,7949.76,157.5,1082.64,1013.3
71646.8,37321,125812,32162.5,20925,100731,261,308.56,2927.25,26613.6,5456.1,19418.9,540,2007.72,1013.4
73828.3,44271,109291,14860.6,11551,84313.2,574.2,159.5,1598.25,14999.4,2975.7,7866.3,302.25,5031.78,1013.8
78463.2,44599,115298,18540.6,13203,92030.4,575.94,106.72,2508.75,30783.5,4891.38,8789.04,369.75,5857.02,1013.9
122328,66241,121026,32376.2,22417,94651.8,361.34,136.88,1779.75,8019.18,2632.5,10824.1,537.75,1900.08,1013.9
59218.5,33443,116046,23645.7,15831,97886.7,799.24,528.38,2141.25,17767.6,4350.06,34117.2,411.75,5971.68,1014.1
182544,101499,117865,39724.6,28747,90562.2,511.56,288.84,2841,26565.2,5382.78,17515.7,528,4571.58,1014.5
101349,62710,105916,34189.7,19650,114028,975.56,278.4,2540.25,19340.9,3978.78,16060.2,531.75,8464.56,1014.6
78466.6,42950,119730,20770.6,14502,93864.5,956.42,298.7,2543.25,30872.4,5187,9650.94,366.75,11140.7,1014.6
84258.8,56543,97659.9,16100.8,12971,81349.1,726.16,164.72,826.5,4655.04,1219.92,8319.48,181.5,6957.6,1014.6
135334,83985,105605,37216.9,23345,104478,1349.08,290.58,2222.25,6775.08,2292.42,9001.2,674.25,13520.5,1014.7
117336,60150,127843,37974.3,21750,114422,533.02,411.22,2901,22056.1,5440.5,35468.2,588,3800.16,1014.8
84072.5,58014,94973.2,11682.1,9806,78074.2,149.06,75.4,1218,8572.98,1844.7,7299.24,288,1599,1014.8
82698.2,52206,103814,15874.6,13098,79428.5,614.22,131.66,1018.5,6527.82,1650.48,5451.42,228.75,3980.34,1014.9
79902.7,48332,108344,18928.3,13884,89346.2,1009.2,189.08,1116,7103.46,1693.38,11124.4,236.25,10598.6,1014.9
108657,61471,115842,27220.4,18015,99024.1,1145.5,209.38,1675.5,9652.5,2414.1,12862.2,388.5,9707.1,1015.1
45317.9,23359,127144,19511.7,14075,90850.4,554.48,259.26,1446.75,11292.8,2481.96,9719.58,285,7727.46,1015.1
86482.4,57754,98135.4,14128.9,11418,81095.9,414.12,118.9,967.5,4844.58,1560.78,8929.44,248.25,2378.22,1015.1
62227.5,39933,102125,20755,15817,85996.1,196.62,113.68,1053,2060.76,1370.46,9090.9,273.75,1591.2,1015.2
114392,72200,103833,21906.3,16184,88708.1,821.28,245.34,1833.75,15249.8,3084.12,14702.2,324.75,5580.9,1015.3
91977.5,48563,124124,31972.2,21632,96862.5,1357.78,292.9,1952.25,11980.8,3233.1,17333.9,456.75,13724.1,1015.5
95668.5,57693,108674,19887.7,14173,91960.6,690.78,165.88,2264.25,30204.7,5359.38,14930,331.5,4461.6,1015.7
121766,66413,120158,28270.3,19849,93340.9,943.66,222.14,2994,36674.8,6130.02,16396.4,377.25,9619.74,1015.9
110140,59199,121930,51728,27115,125025,2158.18,576.52,3913.5,25581.7,5764.2,16842.5,921,21413.3,1015.9
132620,93283,93172,15833.2,13015,79726.9,591.6,69.02,975,7985.64,1680.12,3432.78,216,4119.96,1016
97408.6,60902,104820,12534.6,9714,84565.3,237.8,69.02,1320,11263.2,2284.62,6735.3,246,774.54,1016.1
94314.6,46423,133145,54421.4,31667,112627,675.7,466.32,4648.5,39191.9,8448.18,41946.8,893.25,2744.04,1016.3
150652,87261,113145,23888.3,17945,87241.1,922.2,324.8,2900.25,35834,6193.2,16676.4,464.25,10579.1,1016.4
86525.9,46526,121879,29075.3,20426,93286.9,1857.74,396.72,3931.5,49281.2,7900.62,12466.7,476.25,17103.1,1016.4
91336.9,54482,109869,31294.4,21446,95631.3,1351.98,263.9,1926.75,9570.6,2743.26,15859,474,15581.3,1016.5
83470.7,44138,123937,31830.2,20014,104228,1113.6,407.74,2704.5,27418.6,5112.12,17919.7,462,9322.56,1016.5
121022,60403,131306,48944.2,31527,101742,954.1,251.72,2406.75,16660.8,4081.74,15416.7,593.25,6990.36,1016.6
66922.2,39942,109805,17315.2,13090,86689.9,231.42,97.44,1254.75,11194.6,2126.28,5138.64,270.75,2659.02,1017
123538,74611,108512,23637.1,17475,88645.6,316.68,312.04,2603.25,33104,6052.02,21354.1,363.75,3381.3,1017.1
96303.6,65902,95768.8,14542.3,11674,81638.3,279.56,80.04,1248,11292.1,2320.5,9049.56,255,2802.54,1017.1
134679,76592,115238,37685.7,24244,101871,386.86,379.9,4614,52228,8931,24199.5,724.5,2884.44,1017.3
106743,59833,116917,20489.8,14477,92755.5,173.42,179.22,1373.25,7038.72,2186.34,13380.1,414.75,1211.34,1017.5
85777.9,55285,101683,12588.4,10177,81064.6,117.74,120.64,2741.25,39217.6,6211.14,9698.52,228,1296.36,1017.6
93048.5,48283,126298,33426.9,21371,102506,704.7,497.06,3673.5,38503.9,7697.82,38245,551.25,9210.24,1017.8
144872,78247,121338,31005.8,21783,93283.5,704.7,331.18,4302.75,56900.2,9548.76,21319.7,560.25,5187.78,1017.8
104184,61326,111336,19188.8,14442,87076.3,254.04,154.86,1715.25,12843.5,3063.84,11739,339,1893.06,1017.9
147192,78195,123363,30110.3,21063,93686.1,866.52,244.18,1926,11249.9,2997.54,18489.1,472.5,9528.48,1018.1
65003.9,32018,133053,36806.6,22738,106085,370.04,557.38,3323.25,31132.9,6704.88,41556.1,630,2191.02,1018.7
133935,84902,103385,50710.9,30242,109893,1828.16,376.42,3543,29757.8,5799.3,17550.8,732.75,17183.4,1018.8
158933,93075,111908,36853.4,26967,89562.3,936.7,305.66,1992,11686,3108.3,14262.3,498.75,10088.5,1018.9
148622,84907,114715,31831,22907,91067.3,963.38,367.14,1909.5,16544.6,4072.38,29509,462.75,7172.88,1019
79413.8,45339,114790,31355.2,21083,97466.9,515.04,241.28,2176.5,19789.4,4039.62,17181.8,429,5562.18,1019
134461,83850,105093,24727.6,19118,84765.4,700.06,140.94,1558.5,10803,2288.52,7634.64,357.75,5288.4,1019.1
71423.1,48519,96473.2,19549.9,15923,80463.7,245.34,40.02,1097.25,7302.36,1659.06,3196.44,266.25,1719.9,1019.1
77690.7,42974,118479,36138.2,25086,94409.3,262.16,388.6,3285,28980.9,6325.02,36947.8,593.25,2551.38,1019.2
90873.2,52359,113743,22134.8,16983,85416.5,379.9,229.1,1445.25,8527.74,1988.22,4859.4,332.25,3603.6,1019.3
84041.9,51540,106864,24586.4,18500,87096.9,853.76,136.3,1242.75,5133.96,1524.12,6331.26,293.25,8595.6,1019.5
103552,54887,123643,25032.5,16979,96621.3,2597.24,373.52,2006.25,10481.6,2910.18,13814.6,507.75,25319.6,1019.5
64234.2,34941,120479,31522.9,18761,110116,1052.7,292.32,2328.75,18374.5,3697.98,9341.28,520.5,9293.7,1019.7
123662,90448,89602,18544.5,14852,81829.5,747.62,364.82,1250.25,12475.3,2769.78,18467.3,240,6055.14,1019.9
97481.4,54002,118302,19134.2,13650,91866.5,178.06,173.42,1673.25,13116.5,2960.88,13768.6,314.25,2008.5,1020
64588.4,32274,131154,21939.1,13474,106709,584.64,269.12,2023.5,17634.2,3829.02,21523.3,369,3544.32,1020
131711,72286,119412,25009.9,17194,95326.9,305.66,233.74,1890.75,13437.1,3416.4,18937.6,452.25,1595.1,1020.1
152253,80683,123670,41687.9,26939,101416,661.78,363.66,3153.75,25843,5813.34,26786,720.75,2568.54,1020.1
85057.1,60422,92256.2,13521.3,11222,78963.8,180.96,29.58,868.5,7321.86,1402.44,3037.32,200.25,864.24,1020.2
95678.7,55282,113426,23564.6,17138,90111.4,306.24,172.84,1450.5,8331.18,2352.48,11703.9,351.75,917.28,1020.4
93954.9,58335,105553,15924.5,12063,86514.7,257.52,140.94,1416.75,14769.3,2893.8,9313.2,280.5,881.4,1020.6
80571.8,46574,113376,16381.6,12730,84334.8,304.5,53.36,1083,7713.42,1667.64,4627.74,229.5,2880.54,1020.8
136354,94234,94828.5,18545.3,14650,82961.3,785.32,218.66,2194.5,23181.6,4514.64,11126.7,354.75,8502,1020.9
106163,70747,98343.3,18241.1,14331,83416.9,510.98,69.02,1602.75,6981.78,2010.06,5252.52,348.75,2159.82,1021
77050.8,43422,116291,36599.9,26570,90275.3,305.08,149.64,1817.25,12713.2,2908.62,11125.9,350.25,2388.36,1021.2
124612,69554,117413,46450.6,26434,115162,511.56,226.78,5050.5,57911.1,10084.6,22718.3,784.5,2430.48,1021.3
125871,79083,104309,26591,18955,91937,20.88,132.82,1440,11774.9,2423.46,9045.66,332.25,880.62,1021.4
69797.2,47262,96784.6,14377,10954,86015,1403.02,233.74,1137,10097.1,1804.14,10172,231,14426.1,1021.7
123566,64310,125922,28754.7,19282,97732,264.48,229.68,2310.75,17716.9,3925.74,12182.8,495.75,1627.86,1022
110512,64571,112164,60304.9,30879,127988,1444.2,506.34,5814.75,62095.8,11264,23630.9,924.75,13923.8,1022
58817.3,48775,79029.2,8494.98,7715,72161.6,335.24,-11.02,895.5,4962.36,1400.88,1957.8,261.75,1517.1,1022.1
112054,76482,96017.4,19134.2,14694,85339.4,415.86,133.98,2160,16270.8,3441.36,7734.48,497.25,1491.36,1022.1
92192.4,56737,106490,21449.2,15189,92547,452.98,102.08,1992,13312.3,3143.4,6033.3,477,1618.5,1022.2
83598.5,52315,104725,20352.5,15519,85947.8,239.54,95.12,1693.5,18851.8,3197.22,8534.76,285,1290.12,1022.2
170511,93715,119240,21813.5,15303,93417.5,1349.08,402.52,5282.25,65462.3,10987.9,22366.5,669,15178.8,1022.3
95692.3,56065,111858,22883.6,16421,91328.3,1244.68,324.8,1962.75,17027.4,3736.98,16796.5,387.75,13584.5,1022.3
116228,66075,115280,25383.5,17483,95151.6,669.9,245.34,1535.25,9005.1,2134.86,10959.8,349.5,4798.56,1022.4
95856.9,68598,91578.1,14260,11714,79779.8,312.62,61.48,1168.5,5724.42,1461.72,2205.06,331.5,2976.48,1022.6
69672.1,52638,86744,28190.8,15406,119921,1546.28,428.04,1724.25,3804.06,2235.48,20010.1,513.75,13096.2,1022.6
105485,74148,93233.3,16972,13700,81188.2,127.02,91.06,1278.75,12005.8,2208.18,5091.84,264,754.26,1022.8
122569,83686,95986.2,13185.1,10562,81812.1,307.98,59.74,1812,20117,3488.94,4129.32,281.25,2344.68,1022.9
108736,62097,114758,23130.1,17205,88105.5,518.52,156.6,1626.75,9519.9,2570.88,8711.82,425.25,3552.9,1022.9
195380,107171,119477,45052.8,30339,97319.6,176.9,234.9,5661.75,61978.8,11098.6,16195.9,971.25,3521.7,1023.1
50707.6,40998,81057,7298.46,6514,73428.3,401.36,108.46,537.75,3776.76,955.5,6422.52,112.5,3963.96,1023.1
75255.6,48349,102007,19015.6,14189,87829.1,238.38,132.82,1023.75,6094.92,1539.72,8379.54,278.25,3035.76,1023.3
180339,100226,117920,36112.4,25542,92657.8,417.02,227.94,2611.5,23680.8,5099.64,19910.3,475.5,2794.74,1023.4
56150.3,37601,97866.2,16151.5,12033,87966.6,357.28,240.7,2268.75,13311.5,2861.04,15209.2,354,3295.5,1023.5
107306,69457,101248,20972.6,15493,88715.1,215.76,136.3,2202.75,26602.7,4476.42,8907.6,335.25,4166.76,1023.5
136139,71241,125237,27867.1,18745,97428.4,877.54,226.78,2536.5,18671.6,4295.46,11530.7,532.5,11740.6,1023.9
96256.7,64895,97207.5,13199.2,10667,81093.1,473.86,111.36,1218.75,9859.98,2102.1,4711.2,273,3918.72,1023.9
43874.3,23440,122668,26775.8,17380,100966,806.2,284.78,2019,13427.7,3039.66,11168.8,462,7131.54,1024
91086,56238,106146,19429,14042,90678,352.06,97.44,1355.25,11104.9,2527.2,11466,305.25,2589.6,1024.6
99690.7,59186,110386,20412.6,15494,86340.5,215.18,111.94,1469.25,13983.1,2588.82,6137.82,285.75,1815.84,1024.6
67373,43286,102004,13253.8,10374,83728.4,339.3,256.94,1017.75,9605.7,2031.9,9625.2,207,1872.78,1024.7
91708.2,51815,115993,24476.4,16775,95623.6,666.42,205.9,1947.75,15485.3,3825.9,16604.6,408.75,1677.78,1024.7
90690.9,46747,127142,28472.3,19359,96387.4,315.52,251.72,1460.25,4146.48,1804.14,10718,453.75,1315.86,1024.8
106313,63087,110440,16110.9,11963,88259.1,752.84,172.26,1154.25,9370.14,2052.96,7573.8,280.5,6904.56,1024.9
104796,65513,104833,28970,20061,94640.2,156.02,199.52,1590,13562.6,3089.58,13917.5,297.75,2960.1,1025.2
88463.2,48118,120486,29700.1,19922,97702.2,817.8,235.48,2616,20671.6,4284.54,9587.76,549,10771.8,1025.2
130293,65868,129636,35653,22872,102158,2071.76,470.96,5147.25,66856.9,11012.8,18192.7,687,24933.5,1025.3
73630.4,48874,98732.3,10690.7,8382,83586.8,262.74,114.84,889.5,6321.9,1402.44,7537.14,228,2437.5,1025.3
124904,83382,98171.5,20812.7,16418,83078.5,439.64,184.44,2047.5,20253.5,3935.1,11065.1,402,2800.2,1025.4
57323.3,33509,112111,13211.6,10161,85211.9,809.1,254.62,1064.25,7835.88,1958.58,12721.8,249,8031.66,1025.5
71837.2,35490,132655,32708.5,21442,99971.3,374.1,162.4,3314.25,39599,6682.26,12873.9,421.5,5197.14,1025.6
75189.6,47427,103899,13907.4,11283,80779.5,629.3,156.6,1271.25,12958.9,2226.12,5722.86,197.25,6096.48,1025.7
72231.6,39785,118984,34909.7,23353,97967.8,708.18,105.56,2178.75,9544.86,2705.04,4909.32,578.25,1712.88,1025.7
84757.2,44560,124656,33994.7,22692,98179.1,1508.58,371.78,3279,22595.8,4497.48,17846.4,497.25,15597.7,1025.8
88885.5,48765,119455,18983.6,13353,93171,137.46,99.18,990,3432.78,1212.9,6758.7,279,866.58,1025.8
65840.3,32708,131922,22290.8,14484,100860,1052.7,143.84,1835.25,21084.2,3715.14,10526.1,357,9433.32,1025.9
117609,71183,108279,23738.5,17531,88741.5,787.64,183.28,2358.75,28150.2,4789.98,7269.6,336.75,6832.02,1026
137576,72446,124454,41132.5,27098,99478.2,1015,216.34,2221.5,11783.5,2925,11327.2,483,8918.52,1026.1
115641,81838,92605.3,15028.3,12126,81221.5,296.38,41.76,1211.25,12105.6,2264.34,5773.56,239.25,3386.76,1026.4
79861.2,39796,131515,25484.9,16980,98361.7,494.74,325.96,4948.5,75891.7,12235.9,29965.3,500.25,7931.82,1026.7
113294,76378,97211.8,17103.1,13754,81493.8,570.14,188.5,1891.5,21726.9,3993.6,15525.1,339,4690.92,1026.7
121311,73407,108303,26542.6,19307,90096.7,302.18,140.94,1236.75,4985.76,1686.36,7647.9,331.5,684.06,1026.9
123347,73416,110107,24987.3,18664,87739.4,770.24,306.24,4017.75,54679.6,9170.46,23149.6,470.25,6186.96,1027.1
75833.6,42570,116745,20787,14718,92559.9,59.74,82.94,2671.5,33176.5,5359.38,4639.44,389.25,1131,1027.1
83627.8,44506,123144,37776.2,22158,111729,494.74,273.18,3291,35934.6,6148.74,12677.3,504,4115.28,1027.2
105839,62474,111026,23222.2,16442,92561,797.5,304.5,2127,16085.2,3558.36,20819,423.75,6678.36,1027.3
93264.7,45115,135480,34979.1,22735,100831,742.4,336.98,3099,23765.8,5630.04,23770.5,683.25,6677.58,1027.4
107016,63711,110081,28040.2,19791,92852.5,389.76,129.92,2385.75,27317.9,4936.62,12076,368.25,3824.34,1027.6
127771,74142,112940,25716.6,19454,86633.2,247.08,4.06,1373.25,6033.3,1759.68,5489.64,440.25,1328.34,1027.6
128139,87446,96032.8,25377.3,18514,89830.8,479.66,217.5,2979.75,34095.4,6050.46,11973.8,490.5,7005.96,1027.6
113463,75427,98584,20000.8,15491,84614.9,547.52,70.76,1399.5,10212.5,2293.98,9203.22,345,3823.56,1027.6
77760,46787,108921,33121.1,24103,90056.3,767.34,157.18,2875.5,19625.6,3587.22,11089.3,400.5,7619.82,1027.8
73792.2,41225,117309,24359.4,17225,92680.3,229.1,161.24,1350.75,9573.72,1914.12,9264.84,293.25,804.96,1028.6
90973.1,57458,103763,20613.8,16470,82024.8,439.64,121.8,1657.5,3842.28,1918.02,3751.8,437.25,2137.2,1028.6
74986.3,48034,102309,26636.2,18642,93639.7,767.92,203,2237.25,15053.2,3394.56,9327.24,435,7394.4,1028.7
136508,82602,108305,30192.2,22282,88801.7,392.08,182.7,2853,33357.5,5956.86,10192.3,432.75,4535.7,1028.8
105820,71668,96765.5,17367.5,13824,82334.7,384.54,174,1540.5,15589.9,3087.24,9958.26,289.5,4555.2,1028.8
118668,58934,131962,28292.2,18278,101442,553.32,201.26,2868.75,33175.7,6095.7,15198.3,479.25,7534.8,1028.8
142275,80194,116270,25604.3,16694,100515,285.36,112.52,2289.75,21906.3,4364.1,9700.08,405,1467.18,1028.9
