"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
118465,75330,103063,48152.5,33094,95356.4,443.7,144.42,3504,19107.7,4875.78,13780.3,762,2560.74,1677
66422.4,36726,118528,28113.5,19942,92390.4,899,223.3,3597,22060,5066.88,10288.2,818.25,5750.94,1677.8
86770.7,43911,129503,48682.1,30755,103737,769.08,250.56,4003.5,18241.9,5030.22,9544.08,1091.25,6097.26,1678.3
98930.5,63038,102851,22067,16286,88799.1,807.36,261,3070.5,34337.2,5801.64,6893.64,498.75,8991.06,1678.8
78543.4,42923,119922,35326.2,25407,91122,758.06,106.14,2897.25,11604.8,3822.78,4274.4,815.25,3751.02,1679
57268.2,38255,98108.3,19723.9,16463,78516.8,1211.04,36.54,2899.5,10101,3506.88,4459.26,765.75,4565.34,1679.5
137539,75999,118603,68551.1,37823,118779,838.1,469.22,9500.25,125723,20438.3,30665.7,1290.75,6129.24,1679.6
41424.9,24455,111013,20117,13511,97578.7,555.06,179.8,3813,19556.9,4162.86,9567.48,858,2007.72,1681.2
85701.1,50547,111115,24118.4,17731,89144.6,254.62,59.16,3483.75,29059.7,5464.68,9494.16,644.25,2204.28,1682.3
72159.6,35028,135008,35626.5,21808,107062,1125.2,276.66,2204.25,8858.46,2520.18,11993.3,538.5,11122,1682.7
104044,54072,126103,40020.2,25208,104045,596.82,209.38,3737.25,24971.7,5564.52,11265.5,816.75,3091.14,1683.2
62580.4,35948,114089,31008.9,20472,99267.3,1016.16,193.14,4483.5,33010.4,7045.74,14676.5,966.75,4948.32,1683.6
54144.3,27343,129774,34701.4,23039,98710.5,1680.26,334.66,5064,51628.2,9258.6,21213.7,783.75,11707.8,1684.1
74584.4,48843,100075,16028.2,13307,78937.8,498.22,149.06,1953,13879.3,3335.28,5041.92,473.25,2198.82,1684.5
124733,76236,107226,28092.5,20764,88666.4,895.52,252.3,2783.25,22158.2,4457.7,10229.7,477,6813.3,1684.7
150821,81103,121872,37054.7,25583,94923,578.26,157.76,3763.5,39411.8,7080.06,14753.7,712.5,1947.66,1685
127027,76003,109533,36327.7,24963,95372.1,893.2,221.56,3713.25,23471,5341.44,4836,891,8944.26,1685.4
41165.8,23158,116497,27169,18018,98820.3,489.52,85.26,2622,18605.3,3846.96,5796.96,547.5,5720.52,1685.5
53660.8,23590,149077,44990.4,26722,110339,717.46,287.1,4015.5,33437,6676.8,15164.8,832.5,5853.9,1686.1
70497,46581,99184,31855.2,19941,104692,720.94,246.5,2346.75,10518.3,3015.48,14668.7,548.25,8643.18,1687.6
51421.6,28287,119135,24118.4,15195,104023,664.68,111.36,2816.25,8790.6,3221.4,6848.4,854.25,3064.62,1687.8
42860.4,23823,117907,27364,18219,98431.6,533.02,135.14,2318.25,13366.9,3316.56,6668.22,604.5,4577.04,1687.9
127750,69225,120942,35996.2,24457,96457,1131,328.86,5796,68441.9,11226.5,17355.8,807.75,11006.6,1688.9
94642.4,53297,116376,23981.1,17585,89373.1,912.34,300.44,3495.75,33161.7,6489.6,17348.8,628.5,7872.54,1689.2
109498,66107,108553,41778.4,26911,101742,349.16,306.24,3499.5,18903.3,4832.1,21045.2,906.75,2277.6,1689.9
49289.8,31887,101303,11154.8,9419,77613.3,142.68,70.18,1067.25,5709.6,1295.58,5398.38,423,550.68,1690.6
62602.2,29056,141200,50553.4,31780,104250,352.64,354.38,5388,52845,10044.1,21070.1,873,3278.34,1690.8
63946.5,34860,120218,34649.2,24556,92473,763.28,172.84,3495.75,19324.5,4728.36,6476.34,876,5332.86,1690.8
156332,82255,124556,54198.3,34603,102648,896.68,168.78,4150.5,27281.3,6148.74,13252.2,862.5,3203.46,1693.9
96526.7,45984,137569,48963.7,25748,124627,686.14,373.52,5193,42678.5,8385.78,15664,969,3275.22,1695.1
118885,69290,112444,36784.8,25338,95142.8,242.44,156.02,2979,16582.8,3853.2,5815.68,603,2226.9,1695.4
118384,56871,136421,44286.1,25655,113129,418.76,262.74,5241,55589.8,10051.9,21620,792,2762.76,1695.6
118066,68451,113038,27674.4,19959,90869.8,595.08,102.08,3771.75,42134,7099.56,8595.6,525.75,2689.44,1696.4
69946.8,36046,127172,33093.8,22090,98181.9,631.62,139.2,2720.25,13175,3739.32,8607.3,678.75,3222.18,1696.8
48381.3,29359,107998,25896,17951,94541.8,490.68,260.42,2374.5,13745.2,3625.44,13012.7,567,3679.26,1696.8
79877.6,49765,105192,18584.3,14069,86569,963.38,205.32,3275.25,24633.2,5075.46,6453.72,699.75,9040.2,1697.6
42352.4,24719,112286,35185,23359,98715.1,785.9,191.4,3456.75,23066.2,5285.28,11302.2,629.25,5959.2,1697.6
117790,72015,107193,24645.7,17359,93045.6,1143.76,430.36,10592.3,146125,23396.9,24744.7,1022.25,13810.7,1697.9
70796.2,42211,109917,100329,69667,94379.9,634.52,230.84,3298.5,6853.86,3502.2,14938.6,1475.25,2878.98,1698
101370,52336,126938,38019.5,22756,109494,1432.02,233.74,3706.5,21176.2,5134.74,14646.1,843.75,2911.74,1699
128945,66081,127882,42638.7,26437,105699,627.56,531.28,5511,46036.4,9594.78,33952.6,1160.25,3836.82,1699.2
117899,64002,120725,41750.3,27826,98330.6,567.82,237.22,2677.5,16214.6,3871.14,13160.9,698.25,1988.22,1699.9
76884.9,41757,120668,24369.5,17625,90614.6,925.1,147.9,3595.5,23485.8,5702.58,11813.1,926.25,4190.16,1700.8
95372.7,53744,116299,41081.8,26512,101552,3991.56,746.46,5502,46888.9,8978.58,29211,1026,39395.5,1701.1
101980,54719,122139,32108.7,23119,91019.3,511.56,201.84,3609,29316.3,5920.98,20193.4,634.5,2246.4,1701.2
56765,34305,108443,19954.7,15509,84322.3,820.7,207.06,1843.5,10931.7,2652.78,12652.4,380.25,8447.4,1701.3
74211.1,39801,122195,30863,21741,93033.5,506.92,110.2,4494.75,43513.9,7395.18,7200.18,867.75,2994.42,1701.7
91197.5,59448,100537,23847.7,16696,93608.3,1099.68,244.18,3158.25,20595.9,4733.82,7647.9,619.5,7528.56,1701.8
87236.5,50915,112288,19038.2,14263,87477.4,1111.28,198.94,2251.5,7942.74,2992.86,11164.1,585.75,10362.3,1702.6
128311,69558,120891,49583.8,33138,98060.4,895.52,171.1,3325.5,10055.8,3647.28,7001.28,897,10888.8,1703.1
97121.7,49441,128739,50213.3,30817,106784,473.28,171.68,4065.75,31601.7,6272.76,12946.4,799.5,2682.42,1703.5
70693.5,38137,121482,31207,21165,96630.4,1310.22,207.06,3594.75,20765.9,5017.74,7670.52,846.75,8381.88,1703.7
38173.8,23222,107732,23649.6,17570,88212.9,356.12,77.14,1830,11308.4,2580.24,3428.1,458.25,2410.2,1703.7
96175.8,57891,108877,36571.9,24119,99372.8,2860.56,512.72,4796.25,39260.5,7208.76,20827.6,665.25,31707.8,1704
95700.5,50913,123187,31243.7,21893,93527,774.3,272.02,3423,13702.3,4287.66,13112.6,1098,7883.46,1704.7
85965.6,47719,118063,29894.3,21587,90756.1,871.16,179.22,5332.5,75521.9,11843.5,8890.44,594,11176.6,1705.1
84309.8,50157,110161,31339.6,21133,97188,289.42,88.16,3693.75,30011.3,6170.58,12370,653.25,2385.24,1705.2
100662,60123,109725,19151.3,13803,90929.7,1253.96,298.12,1908.75,14989.3,3070.08,12547.1,361.5,13962.8,1705.4
92644.6,48772,124489,40599.8,25812,103082,2376.84,603.2,5577.75,54190.5,10044.8,23997.5,901.5,21744.8,1705.5
108140,52775,134288,61083.4,36131,110796,800.4,249.4,10335.8,145220,22697.2,19274.6,1068.75,3931.2,1706.5
115548,62583,121001,47016.1,31463,97932.3,595.66,259.84,4757.25,53727.2,9575.28,17422.1,765,3626.22,1706.5
157302,87262,118138,37154.5,24478,99475.4,843.9,133.98,3077.25,13501,4187.82,13387.1,793.5,3137.16,1706.7
113997,55067,135670,44860.1,30299,97031.4,492.42,283.62,4312.5,35607,7117.5,18398.6,888,5300.88,1707.3
119284,72150,108349,32354.4,23298,91011.1,471.54,135.72,3102.75,28039.4,5244.72,11735.1,522,1684.02,1707.3
94416,53929,114737,41859.5,26141,104943,703.54,196.04,3762.75,24098.1,5663.58,13578.2,855,2588.04,1708
63236.6,38997,106272,22466.3,16453,89488.5,1197.7,320.74,3102,27351.5,5399.16,13498.7,562.5,9639.24,1708.7
87153.6,44685,127821,27231.4,16653,107166,292.9,263.9,3393,33825.5,6250.14,13922.2,544.5,2430.48,1709.3
81557.2,48503,110198,27235.3,18455,96715.8,475.02,138.04,1977,12136,2997.54,8178.3,510,3116.88,1709.5
119504,67298,116375,61577.9,38422,105033,639.16,309.72,4123.5,24386.7,5616,22219.1,808.5,3286.92,1709.5
135219,78423,112999,28266.4,21123,87699.1,1418.68,294.64,3132,27595.6,5672.94,16849.6,534,13076.7,1709.8
106158,59144,117631,42881.3,29292,95939.8,460.52,325.38,5903.25,59268.3,10864.6,31168,942,3324.36,1710.3
159708,83953,124672,45930.3,28945,103993,605.52,364.24,3666.75,18862,5236.92,26023.1,1033.5,3352.44,1711.1
89613.1,57517,102107,22572.4,17321,85405.4,286.52,73.08,1959.75,12139.1,2782.26,2197.26,474.75,1983.54,1711.3
48097.1,26564,118660,26297.7,17904,96260.4,751.68,186.18,2571,16672.5,3843.06,11277.2,574.5,6545.76,1712.7
45748.4,24574,122006,20275.3,14314,92829.6,535.92,167.62,1364.25,6520.8,1637.22,8747.7,259.5,4722.9,1712.7
69129.5,44166,102578,28432.6,20674,90130.4,432.68,145.58,2763.75,19021.1,4016.22,9433.32,630.75,3098.16,1713.3
44860.3,30411,96674.3,25460,20223,82507.3,133.4,76.56,2223.75,21540.5,3821.22,5576.22,408,1131.78,1713.9
70775.8,40616,114200,26716.6,19032,91997.5,933.22,265.06,3030,26552.8,5244.72,12246.8,609,7579.26,1714.2
53276.6,31303,111540,42083.3,32855,83943.8,463.42,302.76,3533.25,11503.4,3546.66,24860.9,799.5,2230.8,1714.4
77936.8,45294,112767,26209.6,19498,88094.7,313.2,131.66,2569.5,24944.4,4438.98,6073.08,462,1738.62,1714.9
67087.4,33359,131798,41888.3,28139,97558.3,692.52,121.8,3312.75,19658.3,4899.96,13669.5,708.75,5618.34,1715.5
136044,68625,129920,44537.2,27761,105140,874.64,384.54,3397.5,18151.4,5312.58,28391.2,735,2878.2,1715.8
111231,57410,126975,37411.9,25910,94628.6,2281.72,494.16,4530,37986,8014.5,34848.1,709.5,22888.3,1716.6
120142,65190,120780,56971.2,41314,90372.9,621.18,77.72,3294.75,16266.1,4307.16,6939.66,858,3428.1,1716.8
120121,60700,129691,45988,30424,99062.3,758.06,226.2,3892.5,23098.9,5761.86,15057.1,878.25,3642.6,1718.1
82089.6,49319,109082,21736.3,15987,89104.1,1182.04,248.24,2938.5,25406.2,4502.16,7479.42,492.75,11324,1718.7
72347.2,47779,99235,21553.7,16087,87806.7,942.5,311.46,1847.25,6458.4,2480.4,13312.3,489,8346,1719.1
47029.5,25619,120306,22468.7,15731,93605.5,695.42,172.84,3744,18969.6,4826.64,8425.56,935.25,4503.72,1720.8
52354.6,35490,96678.2,17280.1,11938,94862.6,616.54,73.08,4437,52667.2,8728.2,5084.04,554.25,5212.74,1721
71761.1,38470,122249,41467.9,25734,105605,314.36,149.64,3148.5,16362.8,4300.14,10465.3,888.75,2591.16,1721.1
143388,88826,105792,31193,24122,84746.8,1267.3,178.64,5625,58536.7,10523,8294.52,842.25,8484.06,1721.4
66173.5,38613,112313,28187.6,21137,87396.7,1205.82,288.26,2517,12887.9,3439.02,13324,619.5,8679.84,1721.9
77318.7,47852,105892,38994.5,25272,101122,730.22,338.72,5685.75,61401.6,10813.9,17674.8,814.5,2414.1,1721.9
77655.3,41871,121545,33212.4,23471,92736.1,847.38,261.58,4197.75,36564.1,7149.48,19542.9,732.75,8140.86,1722.1
123523,62155,130243,42843.8,27503,102091,294.06,338.72,4387.5,51385.6,8636.16,16344.9,678,2323.62,1722.8
65045.4,41322,103161,70061.2,50238,91395.5,311.46,254.62,2318.25,7707.96,2949.18,16903.4,939.75,1950.78,1723
47238.9,31116,99493.8,33882.4,23240,95547.3,1519.02,395.56,2943.75,21775.3,4650.36,20492.2,632.25,14149.2,1723.7
78793,50683,101884,16025.9,12027,87326.2,375.26,190.24,1812,12674.2,2591.16,3837.6,334.5,2996.76,1723.8
151319,86461,114697,48496.5,33005,96296.5,452.4,236.06,3538.5,28608.8,5851.56,15979.1,784.5,3980.34,1724.4
143573,79526,118316,37126.4,23878,101898,523.74,199.52,4053.75,35458,6953.7,17755.9,784.5,2524.08,1725.6
161728,90736,116811,42056.8,27984,98493.3,330.6,317.26,4110,34979.1,6903,12543.2,832.5,4277.52,1725.6
76397.3,39106,128031,29254.7,19814,96761.6,977.88,175.74,4142.25,36227.1,6920.16,13860.6,738,6860.88,1725.8
58274,32098,118981,21506.9,16034,87905.6,751.68,120.64,2335.5,17622.5,3515.46,7374.9,463.5,7081.62,1726.8
101474,54584,121835,21262,15256,91336.4,1574.12,389.18,3951.75,37736.4,7361.64,19561.6,667.5,10746.1,1726.8
44427.1,24915,116860,29902.1,20499,95598,465.16,154.28,2482.5,7970.82,2696.46,11024.5,676.5,2325.18,1727.2
67685.2,37100,119564,27521.5,19736,91388.9,402.52,77.72,3406.5,18181,4480.32,8598.72,884.25,2360.28,1727.4
97401.2,54719,116656,28840.5,20603,91738.6,221.56,28.42,3031.5,32202.3,5658.9,5459.22,504.75,1900.86,1727.6
72271.8,39461,120027,35945.5,23525,100137,1113.02,161.82,6594.75,85855.4,13680.4,10819.4,791.25,2869.62,1727.9
48282,34112,92759.5,25548.1,18512,90445.2,685.56,223.88,2196.75,12727.3,3084.9,11015.9,465.75,5368.74,1727.9
64775.4,42238,100505,29973.8,23466,83711.1,176.9,81.78,1625.25,6203.34,1868.1,5203.38,686.25,929.76,1728.3
87822.7,48665,118269,25726,19097,88284.9,995.28,215.18,2594.25,17669.3,4421.82,20269.1,628.5,9025.38,1729.7
99310.6,64975,100168,34276.3,22411,100234,456.46,157.18,4053.75,45320.3,7748.52,13570.4,552.75,2063.88,1730.5
41365.8,22378,121143,22100.5,14330,101073,1612.98,339.3,3129.75,18334.7,4506.84,21141.9,700.5,12533.8,1731.5
73507.3,34173,140970,37771.5,23117,107081,520.84,161.24,3699,30864.6,6101.94,17667.8,788.25,2288.52,1732.2
186292,102394,119234,60953.1,38958,102537,687.88,347.42,6153,66824.2,11954.3,29517.5,913.5,3574.74,1732.3
102167,54308,123290,36359.7,23140,102976,311.46,204.16,2881.5,11164.1,3712.02,13976.8,786.75,2799.42,1732.8
79610.3,45231,115349,21522.5,15791,89323.1,407.16,167.62,3511.5,34184.3,6251.7,7810.92,603.75,2596.62,1734.3
98075.7,55386,116049,31520.6,21866,94472.4,417.02,102.08,2476.5,21385.3,4174.56,7740.72,429.75,1697.28,1734.5
112943,71887,102964,61622.3,33579,120268,664.1,264.48,3857.25,15677.2,4524.78,17965.7,1185,2752.62,1734.7
85871.1,51479,109319,21645.8,15859,89449.4,708.18,249.98,2502,14267,3680.04,14859.8,592.5,5671.38,1734.8
90929.6,56145,106139,18014.1,14165,83344.3,986,176.9,3343.5,37340.9,6681.48,12643,525,10017.5,1735.4
61399.9,33762,119184,50358.4,33590,98252,1176.82,215.76,3519.75,15173.3,4665.18,15086.8,891.75,9930.18,1736.9
119139,76762,101716,24393.7,18430,86742.6,1969.68,466.9,3216,9420.06,4532.58,17068,951.75,21214.4,1737.3
65744.4,33598,128241,40875.9,21674,123597,1313.7,406,6726.75,71146.1,12093.9,14507.2,1125.75,14402.7,1737.3
60036.5,30404,129409,26344.5,18788,91894.5,1021.38,314.36,4004.25,25107.4,5742.36,9551.1,805.5,7541.82,1737.7
51921.4,27043,125826,28890.4,20807,90996.4,1057.92,378.74,2871.75,21301,4647.24,19349.5,569.25,11895,1737.8
103581,60934,111404,31232,22198,92207.4,151.96,45.24,2227.5,11335.7,2832.96,6197.1,550.5,1621.62,1739.6
53256.9,31498,110808,49200.8,30254,106579,1474.36,316.1,3373.5,21192.6,4957.68,18160.7,812.25,11746,1740.1
68064.6,45987,96998.8,28580,18167,103100,1115.34,205.32,3327.75,19684.1,4658.16,12670.3,858,6517.68,1740.6
90557.6,45878,129360,40645.8,25634,103915,2561.28,495.9,5964.75,57812.8,10910.6,31990.1,981.75,23461.6,1740.8
69231.5,39445,115025,35749,24625,95140.9,1394.9,303.92,4454.25,36993.1,7845.24,19947.7,876,10330.3,1741.3
77712.4,48895,104161,21006.2,16283,84545.9,1156.52,339.3,2458.5,13419.9,3411.72,13098.5,498.75,9830.34,1741.6
91937.4,53207,113241,36293.4,25699,92553.2,806.2,247.66,3953.25,31478.5,6252.48,11739,725.25,6361.68,1742.6
90689.6,50126,118570,19007,13758,90539.7,1590.36,317.26,2331.75,10783.5,2925,15215.5,528.75,14940.1,1742.9
67017.4,37477,117193,21425.8,15857,88551.6,459.36,116,1994.25,11739,2858.7,10133.8,447.75,2673.84,1743.2
123170,69731,115760,39768.3,28195,92436.8,1274.84,297.54,3299.25,16308.2,4343.04,20791.7,833.25,10925.5,1743.9
97789.4,51746,123850,30362.3,21254,93621.1,1402.44,232.58,4648.5,50413.7,8776.56,10130.6,758.25,12323.2,1744
72248.6,37626,125841,25951.4,17562,96842.6,1666.34,314.36,2482.5,11731.2,3452.28,11076,577.5,13910.5,1744.2
113632,66514,111961,32114.2,23010,91466,498.8,135.14,3245.25,18914.2,4584.06,10372.4,750,3161.34,1744.3
110971,56938,127728,29905.2,20154,97244.6,1937.78,496.48,3707.25,28934.9,6264.96,28386.5,723,23811.8,1744.6
134604,70146,125758,59932.1,32950,119202,594.5,258.1,4728.75,33342.7,7651.8,19321.4,1021.5,3474.9,1744.7
75781.9,43022,115440,37516.4,25690,95705.6,2185.44,475.6,4838.25,40997.6,8035.56,20343.2,904.5,22317.4,1744.7
63201.2,32231,128508,42446,25527,108973,499.96,383.96,7403.25,88864.6,14635.1,24366.4,936,5093.4,1745.1
41795.5,22760,120348,35818.4,24828,94546.2,454.14,261,2949,26059,4708.08,10342.8,711.75,4306.38,1745.6
59155.2,35198,110143,30591.6,23674,84685.8,689.62,242.44,2439,9181.38,2925.78,12119.6,663.75,9283.56,1746
94748.5,57561,107876,23063,17193,87911.3,537.08,93.96,2580,15912.8,3325.14,7277.4,512.25,3229.98,1747.5
56967,32921,113404,40454.7,24089,110060,390.92,191.4,3142.5,27743.8,5814.12,18088.2,629.25,2623.92,1747.7
74897.9,39307,124876,39184.9,25531,100584,3645.3,816.06,8797.5,121090,19386.1,32415.2,824.25,36007.9,1747.8
121609,66054,120656,31968.3,22466,93255.3,436.16,124.7,4616.25,54147.6,8969.22,13279.5,687.75,1716,1747.8
102222,56390,118801,42881.3,29638,94819.7,996.44,255.2,5375.25,53005.7,9547.98,10898.9,970.5,9734.4,1747.9
116925,62841,121939,37021.9,23705,102353,744.72,178.64,2928,16097.6,4165.98,9923.16,742.5,2301,1749
142715,84828,110258,49140.8,30344,106133,607.84,254.04,3514.5,20289.4,5144.88,16058.6,945,2857.92,1749.5
100349,52515,125230,35515.7,24835,93720.9,1296.3,284.2,4955.25,40442.2,8051.94,11905.9,1065.75,9265.62,1749.7
81517,40378,132307,33440.9,22382,97917.3,396.14,142.68,2753.25,21930.5,4730.7,14717,547.5,1925.82,1750
108357,53239,133385,44346.9,27991,103830,2121.06,437.32,6088.5,58514.8,10865.4,23805.6,1041,14103.2,1751
49379.6,33414,96849.8,11174.3,9186,79721,432.1,48.72,2229,29130.7,4789.2,6725.16,249.75,2989.74,1751.1
109349,69760,102728,40134.9,26420,99556.4,899.58,279.56,6625.5,68722.7,12966.7,13329.4,1245.75,3651.18,1751.3
98698.6,53928,119943,38908.7,26856,94948,798.08,333.5,4069.5,32724.9,6813.3,16082.8,876,9687.6,1751.9
68201.3,42218,105870,27191.6,19226,92688.4,564.92,229.68,3369,17182.6,4680.78,15916.7,796.5,5089.5,1752.9
137497,79965,112687,32848.1,24169,89070.1,475.6,102.08,3003,10009,3573.96,10214.9,782.25,3034.98,1754.3
120808,71463,110789,27860.8,19779,92314.4,373.52,258.1,2684.25,19943.8,4630.86,18914.2,618.75,1953.12,1754.4
130385,67764,126098,34598.5,24224,93603.2,1012.68,248.24,4522.5,44233.8,8248.5,14092.3,764.25,6701.76,1755.5
92218.2,44323,136354,51089.2,31543,106147,527.22,187.34,3170.25,11304.5,3658.2,14036.9,818.25,3421.08,1755.9
56678,33725,110139,24619.1,18169,88801.8,523.16,85.26,2685,20766.7,4169.88,6881.16,609,2067,1756.2
51769.1,27975,121278,29616.6,21495,90297.9,1314.28,408.9,2529,19886.1,4704.18,29902.9,468,11390.3,1758.4
70408.6,41834,110300,23660.5,17962,86327.6,220.98,83.52,2000.25,8104.98,2569.32,6474,629.25,2496.78,1758.6
104789,63247,108582,28649.4,20319,92404.5,1261.5,362.5,5006.25,64181.5,10345.1,12053.3,646.5,11306.9,1759.6
45630.7,22574,132473,33936.2,18058,123161,1310.22,262.74,3605.25,30576.8,5706.48,8127.6,735.75,14904.2,1759.8
75101.9,42353,116211,29674.3,21573,90146.8,647.86,218.08,3234,27142.4,5575.44,13016.6,551.25,3740.1,1760.3
90625.6,48279,123019,59017.9,39059,99024.5,1890.22,259.84,5424.75,56370.6,9849.06,11304.5,749.25,16016.5,1760.7
60239.2,36083,109410,32942.5,21459,100607,814.32,114.26,2421,13270.9,3125.46,7190.82,592.5,7579.26,1762
113324,60450,122859,45664.3,30786,97208.4,611.32,221.56,3896.25,31961.3,6556.68,14681.9,715.5,3653.52,1762.7
108655,57215,124457,52657.8,32047,107685,490.68,130.5,4087.5,23937.4,5499.78,10193,908.25,2882.1,1762.9
68680.7,38110,118107,27210.3,16570,107619,981.36,160.08,2625,16696.7,3786.12,12971.4,590.25,8090.16,1763
116358,63671,119766,38472.7,23991,105096,310.3,273.18,3048.75,14690.5,3898.44,14489.3,888,2594.28,1763
136193,83574,106798,28108.9,21570,85403,1025.44,149.64,2994.75,24618.4,5021.64,9607.26,600.75,8068.32,1763.2
35491.9,18507,125682,35087.5,21643,106247,1073,224.46,4054.5,28620.5,6573.06,14601.6,935.25,7720.44,1763.4
125236,88092,93169.5,26467,22088,78528.6,313.78,4.06,1730.25,4430.4,1942.2,4329.78,486,2090.4,1763.7
73291.8,51102,93993.4,14203,11662,79815.6,462.84,81.78,1197.75,4059.9,1454.7,5234.58,237.75,4418.7,1763.9
74878.9,45410,108066,25322.7,20390,81390.3,332.92,132.82,2407.5,12760.8,3467.88,7007.52,633,2141.1,1764.4
133759,82157,106699,34821.5,22393,101910,610.74,266.22,3405,25757.9,5573.1,15743.5,735.75,2895.36,1764.6
92597.6,52585,115403,23202.7,16857,90206.4,792.28,270.86,2788.5,20325.2,4143.36,10296,579,5620.68,1765.5
59682.2,40099,97542,15399.5,12743,79198.3,146.74,29,1211.25,6074.64,1478.1,3914.82,349.5,1199.64,1765.6
73129.2,43864,109260,20946.1,15372,89300.3,1331.1,303.92,3894.75,34097.7,6739.2,17928.3,648.75,10831.1,1766.2
88049.1,52910,109060,26678.3,19342,90393.5,535.92,158.34,4500.75,27331.2,6338.28,9023.04,1135.5,3172.26,1766.2
68528.4,32599,137767,57898.6,34899,108726,1904.14,657.14,7176.75,80658.2,13763.9,33277.9,1026.75,19681.7,1766.3
91673.5,49497,121379,34603.1,24585,92241.3,547.52,157.76,2967,26030.2,5123.82,9696.18,538.5,3403.92,1766.4
70278,38048,121051,22499.9,15636,94304.9,730.8,185.6,2422.5,15551.6,3712.02,7560.54,609.75,5634.72,1766.6
117828,68443,112823,18323.8,13679,87789,1006.88,309.14,5848.5,72337.2,12278.8,10654,767.25,4582.5,1769.3
138608,79914,113670,41315.8,28846,93866.5,1988.24,413.54,2946,13878.5,3782.22,19675.5,594.75,20192.6,1769.4
68349.5,38768,115543,27067.6,20468,86667,733.12,177.48,3051.75,14608.6,4002.96,10797.5,738,4283.76,1770.5
84121.4,52049,105919,28435.7,20097,92728.3,342.78,172.84,2382.75,8219.64,2702.7,9118.98,613.5,2247.18,1770.6
76218.5,47704,104709,29471.5,21004,91956.1,610.16,238.38,2676,18461,4126.2,14997.8,618,5147.22,1771.3
58445.3,42534,90052,18581.9,15426,78943.7,272.02,84.1,1251.75,2862.6,1524.9,10186,427.5,1315.86,1771.3
89462.2,44707,131143,39817.4,26775,97459.4,357.86,284.2,4987.5,58716.1,9771.84,15525.9,714.75,2662.14,1771.4
63202.6,37499,110458,32249.1,23019,91814.5,1309.06,385.7,3104.25,20316.7,4826.64,16139.8,698.25,12079.1,1772.3
66942.6,43901,99932.8,28616.6,19833,94560.6,869.42,73.66,2421,14718.6,3178.5,5204.94,632.25,5378.1,1772.6
51361.1,29393,114517,22297.1,15877,92036.4,640.9,164.72,2474.25,12616.5,3120.78,7122.96,693,3529.5,1772.8
119002,62630,124524,43391.4,29154,97540.6,467.48,183.86,2995.5,18262.1,4313.4,14135.9,681,2293.2,1773.4
79611,45271,115248,28955.9,21827,86940.8,407.74,189.66,2302.5,9434.88,2867.28,7247.76,544.5,2540.46,1774.1
114048,72232,103476,27654.9,20172,89846.9,1137.96,239.54,2364.75,14813.8,3296.28,10462.1,453.75,9709.44,1774.3
102504,51751,129808,42593.5,26035,107217,365.4,237.8,4193.25,37077.3,7389.72,17770,912.75,3014.7,1774.7
145436,74594,127776,45340.6,28082,105813,680.34,257.52,5331,58455.5,10156.4,16642.1,814.5,2532.66,1774.7
87720.7,50145,114645,25824.2,18533,91319.1,428.62,154.86,2046,10797.5,2777.58,9192.3,499.5,2256.54,1775.1
41845.2,23754,115449,23627,16446,94151.6,414.7,186.18,3670.5,14225.6,3782.22,16424.5,907.5,3778.32,1776.1
98778.8,57615,112359,39794.8,25259,103250,428.04,287.1,3510,27094.1,6100.38,28071.4,723,2500.68,1776.6
112656,69371,106428,28921.6,19099,99241.2,1422.16,221.56,4582.5,55544.6,9590.1,22084.1,574.5,13390.3,1777.3
94575.8,53386,116100,36057.1,25946,91075.1,223.88,237.22,2875.5,17777,4463.94,14666.3,690,2113.8,1778.2
42453.8,23619,117797,24449.1,18035,88843.7,664.1,83.52,2787.75,15907.3,4005.3,5612.1,709.5,4357.86,1778.4
92116.9,53667,112489,28360,18147,102419,407.74,216.92,4258.5,47218.1,8379.54,17540.6,716.25,2244.06,1778.4
82619.3,40798,132716,29895.1,20170,97134.5,548.68,187.34,3828,24382.8,5652.66,13939.4,875.25,4745.52,1778.9
78106.2,49581,103240,27931,20030,91387.3,776.04,360.76,2295.75,13529.9,3196.44,11785.8,450,5843.76,1780.4
67081.3,32899,133628,32976.1,21975,98344.4,756.32,198.36,5395.5,66083.9,10714.1,10301.5,683.25,8895.12,1780.5
90986,47911,124457,60005.4,31735,123917,618.86,255.2,8895.75,119039,18832.3,22921.9,889.5,3442.92,1780.6
77883.8,47747,106901,25690.1,19235,87529.2,1092.72,224.46,3067.5,38075.7,6350.76,13165.6,395.25,9979.32,1780.7
66041.6,39178,110473,33653.1,26718,82547,773.14,85.84,2426.25,4974.84,2293.2,3225.3,728.25,3279.9,1781.5
51265.2,32406,103676,21882.9,15334,93525.3,694.26,82.36,3021.75,31623.5,5525.52,5173.74,582,7629.96,1781.7
38373.8,17739,141770,36825.4,24255,99500.6,519.1,154.28,3321.75,10979.3,3732.3,10129.9,907.5,4184.7,1781.9
108647,56135,126842,48789.8,30823,103737,655.98,218.66,3691.5,27515.3,5954.52,11177.4,816,3507.66,1782.7
