"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
49799.8,31324,104191,24850.8,18892,86207,465.74,267.38,2376,25051.3,4639.44,16915.1,498,5456.1,245.4
134830,97217,90892,21661.4,15797,89865.2,348,407.74,2397.75,19174,4955.34,39236.3,494.25,2518.62,246.2
84500.9,46166,119955,24963.9,18002,90880.7,938.44,229.1,2530.5,30643.9,5423.34,15188.9,395.25,7373.34,246.7
109370,57914,123764,22760.4,16526,90259.3,262.74,122.96,2070,21182.5,4061.46,8722.74,362.25,2368.08,248.4
121708,72551,109940,22871.9,17303,86628.6,244.76,352.64,5976.75,92916.7,14113.3,22369.6,503.25,5279.04,249.2
96386.6,56687,111433,23662.1,17755,87339.8,649.6,176.9,1809.75,17145.2,3404.7,10831.9,316.5,6837.48,249.7
112148,56227,130716,31417.6,21735,94731.3,379.32,207.06,7965,117739,18007.1,16500.9,723,3104.4,251
112392,69739,105619,22432,16399,89646,207.64,233.16,3419.25,42883.6,7121.4,18113.9,446.25,1941.42,251.3
127513,80134,104284,24454.6,17830,89885.3,416.44,367.72,2155.5,23481.9,4297.02,15240.4,311.25,6282.9,251.8
89444.5,57161,102550,13319.3,10541,82809.3,452.98,180.38,2759.25,43917.9,6797.7,11788.1,265.5,4328.22,252.7
67080,37571,117009,21981.2,14695,98030.5,623.5,180.38,4207.5,60666.1,9328.8,8944.26,382.5,5206.5,254
51807.2,30107,112772,17124.1,12363,90774.6,294.64,197.78,1408.5,9759.36,2223,6236.1,350.25,2809.56,254.6
80199.2,49729,105692,17587.4,13557,85019.6,568.4,119.48,1979.25,24413.2,4123.08,12547.9,242.25,4825.08,254.8
77486,47855,106115,16065.7,11775,89416.5,277.24,183.28,5378.25,79549.9,12236.6,9396.66,399,2790.06,255.7
69634.7,44895,101650,15139,12059,82274.7,683.24,136.3,1254.75,15432.3,2591.16,8929.44,182.25,7243.08,256.4
49556.4,28376,114453,31232.8,17192,119059,335.24,295.8,5065.5,48782,8844.42,24661.3,719.25,2400.84,257.2
127586,66092,126512,43297.8,25484,111347,2529.38,687.88,3297,21978.8,5031.78,28561.3,780.75,24416.3,258.1
95811.3,51054,122989,28741.4,20590,91481.3,830.56,420.5,1886.25,17800.4,3837.6,25747.8,403.5,9490.26,258.3
70947.8,38906,119509,33592.3,21374,102999,923.94,306.82,4065,50050.3,8078.46,13763.9,467.25,12710.9,259.8
47034.9,21683,142161,24050.5,14919,105649,1303.84,433.26,2580.75,21904,4607.46,27310.1,501.75,11856,262.1
112207,62433,117784,33793.5,21333,103815,716.88,527.22,2970.75,23365.7,6361.68,47505.1,628.5,4881.24,262.2
138508,73132,124121,45137,29512,100234,1530.04,408.9,7168.5,102549,16674.8,18111.6,758.25,19503.9,263
151855,80815,123145,33102.4,20095,107957,412.96,301.6,3488.25,32440.2,6142.5,15497,720.75,1868.88,263.7
139371,85169,107244,19397.8,14737,86262.8,705.28,237.22,3843,53996.3,8469.24,11200.8,417,8023.86,263.7
62750.4,34122,120521,26491.9,17402,99768.7,163.56,218.66,2573.25,26756.3,5312.58,19386.9,462.75,1791.66,263.9
124049,64659,125732,38018.8,24679,100960,282.46,318.42,10335.8,174346,26113.6,34515.8,653.25,3486.6,265.1
76850.2,52642,95673.7,17641.3,14262,81064.2,171.68,126.44,2349,34036.9,5252.52,8386.56,206.25,2631.72,266.4
140265,85007,108137,19925.1,15099,86483.3,410.64,128.76,2314.5,23734.6,4476.42,14750.6,493.5,1612.26,266.7
89649.8,44387,132365,32395.7,22087,96123.8,183.86,290.58,9448.5,156375,23377.4,22613.8,594.75,2836.86,268.2
132863,73722,118110,25026.3,17610,93135.9,432.68,244.18,3125.25,38360.4,6796.92,17954,423,5112.12,268.7
104985,66112,104071,15880,11792,88255.9,635.68,222.72,5688,92879.3,13964.3,18961,489.75,6485.7,269.2
99090.3,65328,99405.8,36798.1,24752,97430.4,1311.96,349.74,4432.5,52814.6,9425.52,35573.5,694.5,9050.34,269.4
124571,62450,130727,55667,31986,114056,2268.96,738.34,7211.25,93440.1,15262.3,38644.3,877.5,24607.4,269.8
203309,117542,113356,49471.5,30854,105081,387.44,974.98,6666.75,77724.7,15015.8,74055.5,976.5,4026.36,271
157476,86600,119173,31292.8,22812,89900.3,543.46,202.42,2977.5,32210.9,5594.16,10408.3,546,4670.64,271
139365,78834,115856,27686.1,20594,88105.1,613.64,327.12,5808.75,64100.4,10630.6,24962.3,639.75,6045,271.5
118293,64599,120009,33707.7,20727,106579,1016.74,404.84,5466.75,75965.8,12181.3,25726.7,536.25,12017.5,272.2
67407,46011,96011.6,16254.4,12735,83647.4,455.88,93.38,2149.5,24575.5,4306.38,7239.96,351,3398.46,273
145351,82708,115173,25650.3,18628,90241.5,780.1,465.16,5125.5,73748.2,12168,41272.1,528,6760.26,273.7
110232,61802,116892,23598.1,17214,89841.2,516.2,329.44,3024.75,36160,6516.12,30247.6,408.75,7423.26,275
127341,80893,103166,27610.4,21069,85883.4,497.64,164.14,2749.5,4014.66,2793.96,7846.8,810.75,3119.22,275
115722,67034,113136,30016,21418,91844.5,71.34,104.4,2529,30275.7,5311.8,5137.86,421.5,1388.4,275.1
97675.9,50353,127128,33469,22741,96452.5,857.82,400.2,6910.5,106238,16634.3,28524.6,537.75,10862.3,275.5
91619.1,45863,130919,39148.2,25687,99880,742.98,368.3,3231.75,22169.9,5140.98,20061.6,705.75,8486.4,276.1
114064,56023,133433,37198.2,19863,122732,1241.78,396.72,5478,64185.4,11764.7,27016.9,898.5,6597.24,276.3
158219,90998,113948,50019.8,31762,103208,1264.98,527.8,9421.5,142103,22223,33895.7,813,13603.2,276.5
127384,79741,104692,37263.7,25757,94813.6,760.96,174.58,2379,16850.3,4015.44,18362,558,6460.74,277.6
107936,52269,135332,50980,29385,113698,410.06,148.48,5599.5,60432.8,10572.9,9102.6,982.5,2940.6,277.9
124482,69782,116908,22382.9,16294,90026,505.76,331.18,1899.75,12466,3159,18272.3,410.25,6179.94,278.3
96072.4,52292,120405,44452.2,27968,104163,936.12,252.88,4285.5,49687.6,8653.32,20737.1,702.75,11466.8,278.9
155591,86418,117994,26445.9,18354,94429.5,135.72,385.12,5173.5,80622.4,12661.7,22050.6,430.5,2325.18,279.8
66041.6,38311,112973,26336.7,19299,89434.8,357.28,145,2643,33965.1,5705.7,10790.5,396,4833.66,281
77409.2,47039,107849,19025,14895,83707.4,542.88,113.1,2539.5,35773.1,5765.76,8998.08,306,5952.96,281.2
124872,71973,113704,40133.3,26933,97656.4,794.02,437.32,3096,19338.5,5330.52,31522.1,720.75,3910.92,282.6
125132,66075,124111,29728.1,19451,100163,505.18,212.86,2577,23012.3,4799.34,17007.1,612.75,1705.86,283.1
141377,81471,113725,22758.8,16415,90863.4,409.48,128.76,1851,13735,3421.86,14347.3,416.25,1684.02,283.1
67067,38722,113509,24061.4,17782,88679,630.46,219.24,4080,64673.7,10030,19273.8,296.25,7143.24,283.9
50487.3,30534,108362,30646.2,21666,92699.6,568.98,531.86,3480.75,47631.5,8737.56,43898.4,415.5,4388.28,284
144962,85366,111288,26662.7,20278,86170.7,203,200.68,1791,9266.4,2689.44,11262.4,480.75,1617.72,284.1
103754,59067,115118,35093.8,23499,97872.4,654.82,203.58,2544,15536,3833.7,15295,595.5,2057.64,284.3
142032,77238,120513,31161.8,22486,90821.8,574.2,293.48,4055.25,52402.7,9210.24,23077.9,532.5,5945.16,284.6
98987.6,57389,113040,25020.1,18921,86661.1,1125.2,287.1,3317.25,43238.5,7168.98,15433.1,410.25,12001.9,284.9
107093,60223,116541,26776.6,19535,89830.2,842.74,339.3,2468.25,26045,4629.3,18962.6,396.75,7321.86,286.7
132420,71194,121897,32874.7,21326,101026,1747.54,489.52,9075,149482,22730,29662.6,600,21184,287.2
111425,58866,124051,28682.2,19510,96346.2,1847.88,533.6,4665,64635.5,10845.1,36529,517.5,21309.6,288.7
98441.6,51611,125002,27073,17951,98838.9,1110.7,232,3237,34910.5,6321.9,11384.1,558.75,10763.2,289.3
98835.3,73557,88057.8,17538.3,14289,80438.8,317.84,112.52,2792.25,42994.4,6456.84,7416.24,241.5,3852.42,289.8
132577,80216,108315,59521.8,33960,114865,2828.08,780.1,6421.5,66463.8,13051.7,59742.5,1050.75,25365.6,290
123789,68948,117663,36180.3,22896,103560,1088.66,490.68,5782.5,76202.1,12480,29147.8,617.25,13203.1,290.8
78931,47315,109327,24545.8,17843,90155,564.92,142.1,1796.25,3237.78,2077.14,5970.9,585,4159.74,291.2
99219.5,63830,101871,16457.2,12966,83182.2,767.34,133.4,1729.5,18656,3570.06,8827.26,307.5,5818.8,291.4
97467.1,63055,101302,16004,11855,88472.4,372.36,161.24,810,3658.2,1281.54,13278.7,219,4247.88,292
111423,66408,109960,21744.1,16299,87429.8,789.96,205.32,1524.75,10750.7,2430.48,8927.1,366,8651.76,292.4
127029,71203,116919,28875.6,20419,92678,266.22,353.8,4290.75,59085.8,9806.94,28009,450,1735.5,292.7
44864.4,26394,111398,31574.4,21630,95666.2,1211.62,216.34,2113.5,13456.6,3336.84,14833.3,606.75,10983.2,293.1
127612,71858,116385,36384.7,23538,101304,970.92,388.02,2624.25,19049.2,5114.46,31610.3,584.25,6637.8,294
101114,61106,108444,26396,17938,96437,124.7,296.38,4660.5,66293.8,10796,22216,435,1866.54,294.7
93487.1,62153,98575.6,14925.3,12089,80911.9,140.36,57.42,2136.75,30463.7,4747.86,2127.84,289.5,997.62,295.5
53951.9,31765,111311,13416,9969,88196.5,430.36,180.96,923.25,4977.96,1541.28,13056.4,220.5,3985.02,296.9
79078.6,37659,137616,25926.4,15791,107600,377.58,246.5,2831.25,27440.4,5484.96,16898.7,549,2692.56,297.4
112691,65667,112466,17742.7,12615,92174.6,267.96,163.56,5196.75,80185.6,12459.7,17150.6,405.75,1912.56,297.4
47189.3,24884,124281,27820.3,17428,104615,122.96,99.76,3111.75,28161.1,5180.76,12220.3,525,1623.18,297.6
140548,74946,122901,47345.2,30310,102369,1002.24,642.06,5922,72200.7,13405.1,62067.7,771,7814.82,297.7
115270,58090,130045,36334,25626,92920.6,430.94,207.06,4461.75,49581.5,8707.92,19695,527.25,2418,297.8
96836.1,46548,136338,43078.6,24944,113182,651.34,234.32,5273.25,66815.6,11577.5,23115.3,684,5811,298.7
148689,85359,114159,27796.1,17887,101842,458.2,164.72,3073.5,12689,3595.8,10063.6,821.25,2585.7,298.9
85116.3,55999,99612.1,13506.5,10687,82825.9,215.76,113.68,2434.5,38144.3,5722.08,7145.58,243.75,3426.54,299.3
118099,66290,116756,19022.6,13750,90666.7,566.66,292.32,9350.25,154603,23637.1,31813.1,541.5,6588.66,299.4
154289,93418,108239,26350,19994,86369.5,828.24,338.14,4070.25,52633.6,8527.74,17352.7,560.25,11961.3,299.7
101608,58807,113234,21368.9,16775,83483.2,118.9,71.34,2263.5,25495.9,4228.38,4989.66,414.75,755.04,301.3
126724,83670,99258.9,30526.1,20866,95876.4,426.3,140.94,9980.25,148125,22521.7,10583,867.75,3375.84,301.4
90374.7,58139,101873,14819.2,12063,80510,235.48,160.08,3285,50398.9,7835.88,9799.92,308.25,3577.86,302
78584.2,34596,148864,44045,23776,121405,1038.78,531.28,6699.75,74206.1,12618.8,33516.6,1008,9122.88,302.6
127318,67764,123132,31282.7,20960,97812.1,334.08,234.9,5397.75,68645.5,11612.6,22187.9,695.25,2072.46,302.6
98294,58120,110836,24850,17720,91905.8,127.6,346.84,1830.75,14288.8,3545.88,20610.7,397.5,1182.48,302.7
140031,80869,113481,25697.1,17749,94883.4,716.88,165.3,4911,65638.6,10343.6,9172.8,552.75,6498.18,302.8
99674.4,55102,118549,28863.9,20318,93100.9,712.24,211.12,2693.25,31785,5679.96,19041.4,336,5653.44,303.1
99215.4,59778,108772,37052.3,23218,104585,805.04,316.1,4767,60148.1,9972.3,21004.6,622.5,7832.76,304.4
90300.6,47398,124856,29723.5,18102,107610,769.08,448.92,2910,29551.9,5952.96,30047.2,463.5,5513.82,304.8
119702,64087,122409,53707.7,32115,109599,299.28,392.66,6119.25,78849.4,13265.5,34986.9,678,2639.52,306.2
100876,55483,119154,38237.2,24331,102993,237.8,256.36,7559.25,110169,17013.4,21268.3,638.25,2546.7,306.3
141579,76510,121272,52391,32254,106452,1016.74,204.74,4493.25,27467.7,6360.12,16465.8,1023,9104.94,306.4
149163,85822,113905,33378.5,23434,93347.1,1022.54,628.14,4119,47261,8930.22,33967.4,678,9788.22,306.5
111685,56087,130500,30097.9,19895,99145.2,295.8,226.78,3421.5,35828.5,6746.22,17928.3,620.25,2226.12,307
76257.2,42605,117301,24970.1,18345,89203.8,235.48,84.68,3308.25,42883.6,6797.7,7186.92,435.75,1564.68,307.8
110202,67806,106513,16988.4,13258,83975.8,297.54,82.94,3146.25,44371.1,6921.72,6274.32,342,1571.7,308.2
97536.5,61219,104415,17618.6,13271,87005.9,698.32,131.08,2957.25,37102.3,6216.6,7071.48,444.75,4180.02,308.3
85486.2,51014,109821,15203.8,11634,85645,103.82,140.94,5228.25,89947.3,12939.4,8650.98,322.5,1997.58,308.3
77987.2,45744,111730,24708.8,18004,89942.2,727.9,261,1675.5,14009.6,2921.88,17277,306.75,8352.24,308.3
136722,80622,111139,35678,25130,93043.9,710.5,199.52,2155.5,11515.1,3127.02,17630.3,531.75,4213.56,308.4
126640,72515,114452,24242.4,17635,90090.7,562.02,196.62,4669.5,71277.2,10706.3,10021.4,451.5,7314.84,309.4
89377.8,53475,109537,20488.3,15879,84559.4,395.56,319.58,1775.25,17705.2,3657.42,21822.8,296.25,5022.42,309.7
53422.8,32255,108545,28843.6,20383,92738.8,60.32,143.26,2626.5,36361.3,6199.44,15096.9,348.75,998.4,310.1
97664.3,66778,95847.9,18759,15210,80827.7,384.54,231.42,1821,23376.6,4249.44,22820.5,222,3006.9,311.1
146154,84539,113301,23452.3,15887,96743.7,865.94,515.04,5512.5,78906.4,13266.2,44432.7,594.75,8596.38,311.2
107059,73185,95869.8,13214.8,10581,81848.8,205.32,202.42,1425,14624.2,3131.7,17236.4,311.25,1859.52,312
145610,79126,120601,29151.7,21538,88703.1,211.7,182.12,4014,50206.3,8556.6,14251.4,537.75,2173.08,312.2
60010,30947,127082,34389.4,23203,97131.6,480.24,147.32,2755.5,22003,4569.24,11407.5,667.5,4385.16,314.2
92554.1,44463,136420,30583,18699,107187,229.1,284.2,4998,67888.9,11108,23710.4,595.5,2449.98,315
108265,65336,108596,20419.6,15000,89214.7,222.72,370.04,7912.5,130199,19383.8,28303.1,432.75,3785.34,315.2
64662.6,37809,112082,16852.7,13045,84665.2,330.02,44.66,1091.25,4124.64,1551.42,8967.66,335.25,1898.52,315.3
158184,90974,113953,36263,25406,93542.1,232,273.76,5694.75,77919.7,12990.1,29099.5,657.75,2614.56,315.8
69885.6,36679,124868,23074.7,14167,106743,1136.8,368.3,4423.5,54778.6,9597.9,29313.2,547.5,12003.4,316
96411.8,57907,109114,22196.5,17703,82170.7,597.98,126.44,2328,25872.6,4346.16,6156.54,404.25,4020.9,316.1
102169,57926,115592,32338,19558,108360,424.56,201.84,7279.5,113224,16978.3,18902.5,610.5,2903.16,316.2
101826,55906,119366,22304.9,16166,90422.6,1680.26,430.36,2837.25,30979.3,5552.82,18932.9,432,15659.3,316.2
134053,70874,123957,30052.6,20954,93993,994.12,124.12,6036.75,91255.3,13740.5,15303.6,534,7872.54,317
147207,78800,122428,38663.8,25696,98609.6,1349.66,354.38,13013.3,215910,32072,20703.5,861.75,15348.8,317.1
103992,60301,113020,25818.8,18493,91497.3,552.16,449.5,6697.5,92453.4,14799.7,37428.3,596.25,5188.56,318.1
138349,73726,122981,41649.7,28090,97171.7,1201.18,499.38,7829.25,110942,17679.5,38610.8,709.5,11133.7,318.4
110558,65694,110293,39884.5,24750,105611,1366.48,314.94,4473,27783.6,6665.88,16965,1078.5,7285.2,318.8
130496,69547,122970,39861.9,26443,98793.2,2463.26,331.76,3112.5,10138.4,3566.16,11454.3,856.5,22380.5,319.2
64623.1,31954,132539,30257,21094,94004.1,406,122.38,2850,27576.1,4977.18,10010.5,499.5,1425.84,319.4
79237,54540,95212.3,10487.9,8632,79626.3,393.82,89.32,2604.75,38761.3,5785.26,3928.08,224.25,3409.38,319.6
96619.2,68823,92004.6,15391.7,11895,84801.4,265.64,121.8,4161,50901.2,8411.52,14057.2,527.25,1833.78,320
64867.2,47087,90282.7,8898.24,7547,77269.8,48.14,26.1,1098,13502.6,2304.12,2701.14,180,533.52,320.4
97646,50270,127299,27787.5,17994,101205,843.9,216.92,3144,35072.7,6171.36,13585.3,482.25,9140.82,321.2
95268.7,49509,126109,44432.7,25009,116436,10952.7,3924.86,7336.5,93596.1,15694.4,65252.5,934.5,107367,321.5
131188,67715,126966,40730.8,25123,106251,823.02,492.42,4020.75,46965.4,8502,27732.1,605.25,8880.3,323.4
81313.7,47756,111588,15727.9,12220,84349,158.34,159.5,2415,29004.3,4806.36,11639.9,325.5,2262.78,324
98484.4,64161,100595,13113.4,10513,81746.1,456.46,147.32,3480,52937.8,8299.98,13273.3,312,6328.92,324
82162.4,44788,120224,20602.1,15120,89297.7,285.94,156.02,4515.75,68749.2,10498.8,12288.9,345,2835.3,324.8
123493,80482,100560,29870.1,18710,104627,1803.8,482.56,5030.25,57864.3,9903.66,24423.4,722.25,17943.1,325.4
53217.5,31102,112136,14870.7,11230,86782.4,200.68,230.26,2270.25,31161,5373.42,12671.1,243,1879.02,326.1
135238,72413,122395,37285.6,24157,101153,691.36,276.66,7748.25,119492,18205.2,20196.5,663,8709.48,326.6
74379.8,54080,90135.9,10189.1,8368,79798.7,262.74,33.06,1197,13309.9,2336.88,4385.94,195.75,540.54,328.5
107371,54003,130302,54646.8,25383,141092,1147.24,464.58,3204,14118.8,4705.74,32156.3,898.5,11111.1,329
72135.1,37276,126823,27418.6,17980,99939,704.7,331.76,3507.75,34739.6,6217.38,18526.6,522.75,6990.36,329.3
98389.9,71408,90299.1,15453.4,12804,79096.5,78.88,41.18,1989,29882.6,4655.04,6898.32,213,865.02,329.6
145083,87715,108398,28189.2,20947,88194.4,627.56,327.12,2796,24230.7,5446.74,28057.4,534.75,3834.48,329.7
49193.9,36197,89067.4,9676.68,7361,86152.8,573.62,293.48,987,6403.8,1548.3,17983.7,182.25,7828.86,329.9
49521.7,24527,132322,34621.1,22783,99588.6,331.18,127.02,2176.5,10980.1,3064.62,9895.08,550.5,1588.08,331
96625.3,68967,91818.3,16603.9,13495,80633.6,124.12,226.2,1739.25,20740.2,3994.38,17270,269.25,2336.1,331.3
81402.8,46399,114977,20220.7,14875,89088.1,519.1,186.76,3129.75,41162.9,6919.38,13192.1,456.75,3825.12,331.6
88765.8,48766,119291,34171.8,23242,96355,535.92,216.92,4463.25,63194.8,10065.9,16162.4,447,4387.5,332.6
127297,66606,125252,36559.4,24638,97246.4,1026.02,413.54,4965,61054.5,10291.3,28427.9,654.75,9948.12,333
117737,63096,122290,32852.8,23900,90085.5,781.84,297.54,2818.5,26722,5314.14,26535.6,546,6920.16,334.8
97053,45505,139775,49701.6,29973,108673,458.78,332.34,6397.5,77793.3,12954.2,24517.7,875.25,3566.94,334.9
144079,95834,98528.4,38792.5,27870,91220.2,890.3,178.06,5184,67989.5,11223.4,13359.1,723.75,8121.36,335.1
87955.3,49787,115778,22774.4,15759,94710.7,150.22,140.36,5325,81045.9,11953.5,9610.38,468,1400.88,336.4
130159,75446,113063,25573.9,18930,88537.2,435,316.1,3533.25,42166.8,7752.42,25178.4,519.75,1830.66,336.6
78816.8,50495,102294,24328.2,18031,88424,255.2,92.8,2688.75,32877,5740.02,6442.02,408,3885.96,336.9
122934,71753,112283,20531.2,15545,86557.1,263.32,172.26,2964,35773.9,6250.14,12152.4,497.25,1799.46,337
78983.4,37853,136746,42310.3,26617,104176,1346.18,559.7,4746.75,62732.3,10973,39293.3,614.25,13774.8,337.3
113387,66967,110964,21672.3,16295,87162.7,379.32,202.42,4605.75,70299.1,10668.8,13883.2,408.75,4737.72,337.5
149984,76719,128121,39677.8,26799,97030.7,283.04,321.32,2906.25,28402.1,5861.7,28161.1,561.75,1609.92,337.8
152423,90343,110569,19013.3,14387,86609.7,310.3,138.62,3229.5,39296.4,6796.14,5618.34,422.25,3613.74,338.2
97228.4,62110,102592,13440.2,10766,81814.6,848.54,341.04,4830,77267.6,11873.9,25196.3,393,7596.42,338.2
60037.9,37965,103639,16599.2,13257,82058.1,385.12,244.76,818.25,5050.5,1695.72,15534.5,184.5,3125.46,338.3
128654,77373,108972,22258.9,16249,89775.2,947.72,248.82,3654,50063.5,7951.32,15912.8,464.25,10962.9,338.7
87194.4,61738,92558.4,16208.4,13246,80192.8,794.02,251.72,1408.5,14917.5,2894.58,12123.5,234,8530.86,339.3
64655.1,34211,123856,25776.7,17427,96935.7,1345.02,326.54,3066.75,30402.1,5468.58,8793.72,562.5,12470.6,339.6
90713.4,48562,122421,41440.6,28018,96932.4,2705.12,417.02,2783.25,23439,4785.3,20046.8,648.75,25470.1,340.1
106149,76110,91402,13835.6,11150,81321.3,363.08,67.86,1484.25,17527.4,3154.32,9303.06,202.5,4027.92,341.1
119870,73755,106512,20276.9,15103,87986.9,358.44,225.62,9147.75,155249,23368,25126.9,525,4442.88,341.2
74003,48697,99592.7,16566.4,12541,86571.8,269.7,87.58,849,1733.94,1077.18,7851.48,281.25,3032.64,341.6
68127.8,37039,120544,25952.9,19391,87713.5,563.18,148.48,2737.5,29069.8,5200.26,9809.28,492,7059.78,341.9
57993.1,30027,126574,25757.9,18943,89113.3,217.5,268.54,2603.25,31429.3,5375.76,11464.4,378.75,4508.4,342.5
96793.2,52153,121631,30452,19785,100869,648.44,228.52,2868,15188.9,4369.56,14423.8,751.5,6050.46,342.8
95421.7,48630,128595,39262.1,23426,109839,1947.06,519.68,3514.5,28195.4,5768.1,20772.2,702.75,20890,343.4
81861.1,48679,110209,17445.5,13331,85763,381.64,147.9,2244,27874.9,4825.86,15483.8,353.25,4176.9,343.5
153420,83790,119997,32114.9,22174,94916.8,1732.46,312.62,5022,62904.7,10398.2,17216.9,685.5,17291,344.1
80994.8,44465,119376,31743.7,23505,88506.8,241.86,110.78,3077.25,32954.2,6176.04,14333.3,446.25,1765.14,344.9
82254.8,41798,128969,28217.3,18562,99625.5,568.98,298.12,4184.25,57079.6,9285.12,21283.1,479.25,6948.24,344.9
114274,83414,89781.8,15613.3,12930,79136.2,229.1,64.96,3111,46314.8,6938.88,8435.7,206.25,2892.24,347
130848,78286,109537,22626.2,17098,86725.5,494.16,258.68,4264.5,66160.4,10830.3,27809.3,391.5,4527.9,347.1
81181.1,50050,106299,13795.1,11030,81965,533.6,147.9,1777.5,26386.6,4183.92,6537.96,165,2600.52,347.9
103231,57139,118401,28455.2,20483,91043.2,732.54,327.7,6801.75,111184,17006.3,16128.8,446.25,10386.5,348.5
74018.7,35150,138005,29101,18394,103684,1044,440.22,8562.75,131340,19943.8,23771.3,663.75,12699.2,349.7
77604.3,38876,130823,33366.8,19592,111613,390.92,602.62,3300,22554.5,6317.22,60731.6,665.25,2962.44,350.8
124288,69288,117557,52185.1,33980,100648,147.9,387.44,4532.25,44083.3,7977.84,33855.1,669.75,1988.22,350.8
46941.8,28286,108760,11544.8,9242,81865.3,811.42,216.92,1129.5,11629.8,2176.2,7346.04,226.5,8618.22,350.9
90795,52053,114313,18991.4,13985,88997,197.78,211.12,2307.75,29293.7,5041.92,12003.4,314.25,1123.2,351.1
147309,92370,104515,62426.5,38546,106138,269.7,426.88,8655.75,123493,19762.9,34762.3,913.5,3121.56,351.3
135785,87539,101655,37732.5,27207,90889.8,261,427.46,3167.25,35638.2,6756.36,31705.4,507.75,1465.62,351.6
147244,92227,104631,21256.6,15936,87416.5,885.08,528.96,3170.25,39569.4,7531.68,36326.2,441.75,9473.1,353.1
98398,55971,115213,21043.6,14695,93849.2,287.68,201.26,4612.5,65112.1,10305.4,8279.7,500.25,3097.38,353.9
97208,49122,129690,42036.5,24566,112143,2633.78,702.96,5034,52481.5,9788.22,39879.8,762,25369.5,354.1
128346,65651,128121,42024.1,28083,98069.6,752.84,400.2,6034.5,76066.4,12926.2,30305.3,702.75,7036.38,354.2
77171.2,44995,112401,26588.6,19859,87744.3,466.9,382.8,5261.25,57653.7,9012.9,24324.3,521.25,6105.06,354.4
149416,77975,125581,52533,29847,115348,1461.6,629.88,6566.25,75113.2,13036.1,37887.7,915,14905,354.5
116001,62359,121910,55157.7,32375,111655,2606.52,534.76,7421.25,93685,15481.4,21737.8,1056,26225.9,355.4
92102.6,53690,112424,26248.6,17918,96005.5,1124.62,353.22,3101.25,32502.6,5995.86,18665.4,505.5,10143.1,355.9
75184.9,51828,95070.6,36429.9,24004,99461.3,171.68,186.76,2226,11632.1,3144.96,12164.1,574.5,1739.4,356
137650,77742,116038,25321.9,18238,90991.2,438.48,248.82,2442,26832,5159.7,18027.4,413.25,4376.58,356.2
139248,89197,102310,31655.5,23101,89804.6,174,51.04,1748.25,9250.02,2305.68,4450.68,420,879.84,356.4
140668,79643,115752,25166.7,18703,88185,447.76,256.94,1605,10118.2,2445.3,12252.2,412.5,5920.98,356.7
159512,89006,117451,41676.2,26670,102411,1037.62,314.94,3737.25,33263.1,6849.18,22307.2,593.25,7362.42,356.8
123708,63442,127791,33641.4,22482,98066.1,1766.1,505.76,8811,137512,21172.3,30183.7,684,20519.5,356.9
108038,58736,120546,34258.4,22560,99519.4,559.12,191.98,4532.25,39372.8,7814.82,14924.5,831.75,3286.14,357.2
121646,72822,109475,17341.7,12550,90558.4,531.28,226.2,3349.5,44297.8,7348.38,20315.1,410.25,5515.38,358.2
111814,59303,123567,19764.4,14663,88336.7,429.78,333.5,2043,20222.3,4059.12,23485.8,376.5,3686.28,358.8
73735.8,44538,108499,16749.7,12986,84530.2,333.5,156.6,2268,28448.9,4655.04,7507.5,276,2581.8,359.4
