"FSC-A","SSC-A","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
97750.7,170508,1462.76,428.04,2550.75,14836.4,3946.02,16975.1,555.75,10914.5,529.6
256414,262143,2786.9,5206.08,5790.75,29111.2,9369.36,83741.6,1312.5,6299.28,530.6
230808,180030,1140.86,1222.06,3033,17766.1,5263.44,38284.7,650.25,7168.2,533.2
181784,176253,8416.96,16859.4,3753.75,3942.9,4275.96,67050.4,1053,6406.14,534
134452,165103,969.18,673.38,2556.75,11441,3652.74,28544.1,613.5,8764.86,534.4
83796.4,47828,4182.38,7545.22,834.75,1051.44,1295.58,22260.4,255.75,1519.44,535.1
77022.2,62871.1,1889.06,4083.78,1792.5,1809.6,2172.3,19383.8,519.75,3420.3,537.3
183134,112671,7138.06,18198.1,1967.25,1766.7,3432.78,69749.9,611.25,5404.62,540.8
109789,51570.5,3024.12,7045.26,1584,1899.3,1985.1,18595.2,630,2765.1,548.5
107403,133860,2209.8,4268.22,1983,2286.96,2209.74,15122.6,759.75,2698.8,550.5
103428,73678.8,1928.5,4967.12,1573.5,1679.34,2767.44,52404.3,510.75,2894.58,556.8
167517,160159,5811.02,12172.5,2966.25,2943.72,3476.46,43927.3,954.75,4491.24,561.5
182081,120670,6282.56,13679.3,1880.25,1928.16,2280.72,24402.3,611.25,3917.16,565.7
124132,48194.6,4113.94,7861.32,1210.5,1641.9,2085.72,36045.4,440.25,1973.4,566.8
233732,110597,884.5,821.86,3282,32576.7,5730.66,18569.5,468,7621.38,568.5
178799,215220,3269.46,7092.24,4638.75,23916.4,7963.02,100047,1203,4772.04,569.3
90795,58724.6,1384.46,3695.76,1228.5,1218.36,1652.82,25615.2,389.25,2620.8,573.1
56977.2,135402,3498.56,7497.66,2441.25,2388.36,2932.02,38971.9,785.25,3138.72,574.5
80534.4,62438.2,3268.88,6855.02,1780.5,2140.32,2751.06,43680,705.75,2886,577.4
185443,74220.9,585.22,590.44,1758.75,13972.1,3161.34,14252.9,285,4240.86,577.4
104111,68543.3,1688.96,4043.76,1372.5,1566.24,1755.78,25417.1,375,2182.44,585.3
92088.3,42986.6,3259.02,7378.76,1422.75,1606.8,1393.08,11809.2,584.25,1854.84,596.3
262143,245188,33765.9,74788.1,6555.75,14513.5,9183.72,114733,2295.75,7321.86,597.7
262143,262143,2132.66,2971.92,5442,29300.7,11764.7,123525,1181.25,4984.2,598.2
262143,262143,1838.02,2786.9,7830.75,41129.4,11421.5,74474.4,1760.25,6581.64,602.3
244544,137984,5331.36,11479.9,2385,2352.48,2897.7,39202,749.25,3936.66,603
100969,47130.7,1948.22,4814.58,924.75,892.32,1191.06,19684.9,272.25,1794.78,604
106153,34643.7,1410.56,3718.38,787.5,964.08,1304.94,17717.7,321.75,1195.74,605.2
89479.2,48615.8,2267.8,4332.6,1456.5,1577.94,1726.92,14882.4,561,2232.36,606
262143,262143,9502.14,19171.3,10002.8,65814.8,25631.6,262143,2481.75,24127.7,607.4
131314,57820.6,4239.22,10663.3,1579.5,1417.26,1889.94,28023.8,461.25,2546.7,626.7
88835.2,97160.7,4005.48,10219,2300.25,2501.46,3058.38,42903.9,654,3811.86,629.8
262143,262143,3680.68,7189.68,5355.75,19003.1,9595.56,135112,1452.75,5659.68,632.4
226314,88948.9,5308.16,12006.6,1584.75,1664.52,1888.38,19361.9,478.5,2693.34,632.7
262143,190432,649.6,394.4,2562,8309.34,3272.88,24380.5,596.25,2299.44,634.6
89673.6,36085.1,1788.72,4319.84,444,501.54,693.42,12846.6,170.25,619.32,635.5
200065,101716,674.54,937.86,2477.25,28389.7,5477.94,26964.6,258.75,1370.46,637.1
116260,94440.1,3829.74,7621.2,1931.25,1489.8,2813.46,80872.7,537.75,3270.54,637.3
77560.8,53744.3,4155.12,9448.2,1498.5,893.1,1477.32,37834.7,294,2784.6,642.4
262143,262143,2770.66,5338.32,4908.75,22516.3,9202.44,104313,1129.5,6000.54,642.8
124920,68966.8,5626,12127.8,1553.25,1457.82,1967.94,32727.2,605.25,3253.38,644.3
87753.3,66198.6,3388.36,9137.9,1611,1680.12,2559.96,41028,521.25,2789.28,644.8
86192.7,40141.1,1699.98,3533.36,940.5,947.7,1021.8,16228.7,371.25,1299.48,645.1
142344,105920,366.56,1126.36,1550.25,10570.6,3132.48,42297.8,318,1669.2,646.1
125526,85693.1,3499.72,8053.88,1428.75,1347.84,2141.88,40166.1,429.75,2102.1,646.6
119896,55534.4,4292.58,9717.32,1196.25,1158.3,1533.48,19752.7,363.75,2285.4,650
121331,121151,4572.72,10672.6,1992.75,1912.56,2049.06,24561.4,615,3078.66,652.8
117977,61794.7,2215.02,5382.4,1248,1396.2,1840.8,31397.3,387.75,2664.48,656.3
114102,65433.4,1090.4,2059.58,909.75,991.38,1017.9,11942.6,351.75,915.72,664.5
165123,53300.5,1467.98,3395.32,505.5,544.44,992.16,22240.9,161.25,1359.54,665.1
120818,143208,3283.38,5446.2,2238.75,2484.3,2669.94,19875.2,831.75,4176.12,665.8
76485.7,55704.5,3217.26,6862.56,1455.75,1590.42,1769.04,18995.3,519.75,2098.98,669
94656,46157.3,3299.04,7379.92,863.25,811.98,1204.32,18378.4,276,1346.28,670.6
