"FSC-A","SSC-A","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
187832,56057.8,1039.94,404.84,630.75,1395.42,1081.08,18989.9,213.75,12721.8,565.7
212690,51580.6,759.22,197.78,555,794.82,683.28,11672.7,206.25,9077.64,565.7
207097,62835.2,3644.14,9146.02,1369.5,1442.22,1638,20035.1,481.5,2850.9,565.8
132245,47380.3,2495.74,5098.2,797.25,886.08,905.58,13368.4,280.5,1772.16,567.9
236452,52733.5,923.94,257.52,891,3735.42,1522.56,17646.7,257.25,9255.48,568.1
262143,180605,5347.02,1300.36,2205,4090.32,2973.36,52703,693.75,60801.8,568.2
262143,56676.4,1547.44,496.48,936.75,3095.82,1523.34,22061.5,261.75,20070.2,568.3
121638,68168.9,3206.24,6763.38,1485,1587.3,1811.16,12545.5,440.25,4127.76,569.1
97115.6,50611.1,337.56,1308.48,747.75,897.78,484.38,1600.56,227.25,754.26,569.6
177388,210634,5758.82,6507.02,4991.25,1728.48,2079.48,25516.1,822.75,7967.7,569.7
211332,121150,5856.26,13843.4,2540.25,2928.12,2823.6,26213.5,837,4580.16,570.4
262143,218673,4939.28,1531.2,4344.75,34483,7725.9,49659.5,795.75,52504.9,570.5
183266,100100,5193.9,12368.5,2233.5,2362.62,2623.92,32889.5,709.5,5842.98,572.9
192273,50948.8,1219.74,261.58,635.25,1804.92,1014.78,14824.7,153,11569,573
125887,51980.8,4085.52,10379.1,1022.25,1142.7,1448.46,16323.8,396,1219.14,574.4
134691,66580,2588.54,6094.06,937.5,921.96,1074.84,15143.7,327.75,1613.04,574.9
183155,42119.2,668.16,110.78,465,1131.78,685.62,5357.82,122.25,4914.78,575.1
262143,95388.5,1673.88,510.4,1154.25,4235.4,1773.72,25246.3,313.5,18340.9,575.6
33757.2,115382,-11.02,-0.58,623.25,129.48,124.02,49.92,833.25,248.82,575.7
138820,31701.5,677.44,256.94,360,707.46,567.06,6169.02,102.75,8292.96,579
143479,72234.2,3859.32,9560.72,1636.5,1925.82,2917.2,33690.5,640.5,3522.48,579.6
257577,64609,952.94,229.1,670.5,1372.02,950.82,7018.44,207.75,10856.8,579.9
162730,227147,4416.12,11578.5,2988,2705.82,3263.52,48572.2,1104.75,5437.38,579.9
74051.3,71571.2,3901.66,7540,1587.75,1460.94,1535.04,13138.3,555.75,2088.06,580.6
122648,138327,4907.38,12600.5,2292.75,2451.54,2921.88,47861.6,790.5,5223.66,581.3
73483.5,53316.1,2980.62,7178.08,1602,1792.44,1941.42,27636.2,604.5,3676.92,581.9
134086,63573.1,4416.7,8985.36,1714.5,1896.96,1830.66,14653.1,680.25,2355.6,582.6
262143,130963,7501.72,15266.2,2396.25,2784.6,2544.36,25639.4,845.25,4111.38,583.7
261921,110607,4883.02,10324,1352.25,1318.2,1359.54,19846.3,442.5,3134.04,583.8
172447,71882.5,2441.8,6969.86,1181.25,1257.36,1260.48,15762.2,479.25,2087.28,584.4
101385,112928,5537.84,13833.6,2725.5,2803.32,2785.38,35085.2,828.75,5712.72,584.7
188423,64609.7,1026.6,399.04,687,1866.54,1223.04,16181.1,197.25,12230.4,585.1
149819,116364,14908.9,13583.6,1993.5,1835.34,2166.06,32980,640.5,3829.02,587.4
109909,95305.9,5025.7,12540.8,1837.5,1978.08,1933.62,16112.5,754.5,2130.96,588.6
173607,103428,1585.14,1156.52,1509,4902.3,3356.34,58937.6,425.25,13308.4,589.3
127840,62409.4,3499.72,8872.26,1143.75,1216.8,1590.42,30335,430.5,3212.82,589.9
111320,57493.8,2679.02,7048.16,1084.5,1141.92,1375.92,23861.8,417.75,2199.6,590.1
103552,53696.8,1936.04,4474.12,819.75,551.46,712.92,11846.6,196.5,1237.86,590.2
262143,91780.3,2377.42,635.68,1590.75,3640.26,2236.26,24703.4,497.25,29848.3,591.6
213421,58755.1,1140.28,428.04,789.75,2813.46,1544.4,21301.8,218.25,12625.1,591.8
178698,30775.7,681.5,177.48,374.25,1432.08,620.88,4867.2,102.75,6535.62,593
229165,134061,6567.34,15044,2420.25,2230.02,2390.7,35802.8,638.25,6043.44,595.3
113945,97405.6,5098.78,12811.6,1104.75,1164.54,1156.74,14732.6,365.25,1984.32,595.7
91024.8,42758.8,2979.46,6734.38,771.75,756.6,932.88,12405.1,258.75,1385.28,595.8
128467,60794,4201.52,10147.1,693,612.3,908.7,24444.4,198,2097.42,596.4
127294,75433.8,1542.22,456.46,788.25,1344.72,1155.96,19003.1,240.75,19212.2,597
145544,56282.5,1555.56,447.76,630.75,1872,929.76,18494.6,192.75,16291.9,597.8
132735,84899.1,5410.82,13419.5,2022.75,2198.82,2051.4,27477.8,730.5,3896.1,597.8
216550,40407.9,1133.32,283.62,469.5,1932.06,1078.74,16179.5,128.25,16346.5,598.3
92353.5,38104.6,2665.1,5626,791.25,644.28,847.86,12804.5,270,2449.2,598.7
262143,189202,5964.14,1764.36,2484,7351.5,4604.34,75528.2,810.75,66537.9,599.8
97248.2,68410.7,3031.66,7510.42,1153.5,1141.92,1414.92,28020.7,357.75,2797.86,600.1
148039,118310,5998.94,16727.2,1207.5,1140.36,1403.22,34430,362.25,3087.24,602
186787,47445.1,771.98,426.88,496.5,1506.18,862.68,12848.9,138.75,7439.64,602.2
150337,91792.7,4481.66,10418,1623,1538.16,1775.28,14303.6,587.25,2577.9,602.8
190674,59312,1534.1,502.28,1485.75,3585.66,2304.9,20155.2,467.25,15281,604.5
102643,58623.2,3097.78,7928.6,856.5,1038.96,1225.38,13154.7,293.25,1545.96,604.9
102936,85331.2,4229.94,8671,1727.25,1928.94,1761.24,15110.2,573.75,2719.08,605.1
262143,177017,6382.9,1753.92,2579.25,5349.24,3746.34,65926.4,722.25,67243,606.3
117011,64022.4,2576.36,6011.7,1527,1917.24,1534.26,8503.56,537,1769.04,606.8
194288,244181,10974.2,22431.5,6534,5552.82,5594.16,42370.4,1624.5,13817.7,608.9
123251,55644.4,3502.62,8128.7,1239,1135.68,1485.12,18491.5,424.5,3183.96,609.1
99257.6,64934.2,3007.88,5943.84,1459.5,1611.48,1821.3,14013.5,412.5,4941.3,611
262143,200682,7627,12673,4135.5,17482.9,6370.26,80900.8,1107,50838.1,611.7
111746,60125.5,2720.2,6733.8,954,840.84,1082.64,11940.2,282,2190.24,612
90200,51271,2221.98,5891.64,1035,1053.78,1125.54,13827.8,348,2179.32,612.5
123241,59941.4,2723.1,6691.46,820.5,819,992.94,17338.6,264.75,1839.24,612.7
211110,120449,3044.42,895.52,1648.5,9096.36,3170.7,36022.7,441.75,36246.6,613.2
103210,113723,3333.84,8529.48,1615.5,1751.88,1718.34,13710.1,561,2967.9,613.3
216543,108307,4945.66,13015.8,1413,1336.92,1567.02,31026.1,425.25,3630.12,613.3
147834,92040.8,7075.42,15356.7,2342.25,2520.18,2630.16,25520,858.75,5719.74,614.1
92006,66874.1,4566.34,9969.62,1140.75,1059.24,1164.54,13672.6,396,1925.82,614.6
224437,44956.1,1271.36,577.1,620.25,1381.38,1723.8,33082.9,209.25,13131.3,614.9
161112,35079.7,553.9,473.86,522,1610.7,984.36,10818.6,144,7385.04,615.4
167693,72678.8,4499.06,10628.5,1483.5,1442.22,1665.3,22826.7,485.25,2502.24,615.5
104085,64500.5,4682.92,10659.8,1629,1808.04,2397.72,43974.1,556.5,3302.52,617
81168.9,89890.3,3538.58,7517.96,600.75,564.72,540.54,8296.86,183,485.16,618.1
225064,52203.1,996.44,1047.48,648.75,3804.06,1436.76,17206.8,168.75,4549.74,620.3
85703.8,57025.8,2231.84,6265.74,1068,1019.46,1276.86,13132.9,368.25,1528.02,620.4
126086,88487.1,5509.42,10412.2,2314.5,2263.56,2382.9,25781.3,771,3868.8,620.8
139990,84610.5,3555.98,8846.16,1572,1659.84,1737.06,15091.4,576.75,2523.3,621.2
262143,88425.5,4463.68,878.7,1383.75,5115.24,2425.8,36289.5,456,47211.1,621.2
95929.6,75872.9,2971.34,6955.94,1048.5,1098.24,972.66,13416.8,350.25,1459.38,622.8
157897,92452.6,6685.66,16187.2,1662,1691.82,1990.56,24858.6,606,3666.78,623
89584.6,67814,1807.86,5103.42,888,751.92,911.82,8154.9,278.25,1185.6,624.6
138394,90664.1,4166.72,8136.82,2156.25,2343.9,2277.6,11371.6,786.75,3779.1,625.2
262143,73486.1,2879.12,832.3,1171.5,2634.84,1875.12,39080.3,325.5,26896.7,626.5
195805,133860,1942.42,763.86,1586.25,3558.36,2797.86,45906.9,524.25,18617,627.1
117786,132879,3194.06,7791.14,957,886.08,1204.32,22528,301.5,1614.6,629.5
262143,54395.6,823.02,349.16,782.25,2386.8,1630.2,28874,296.25,6678.36,629.6
90035.4,62079.4,2656.4,5764.04,1527,1984.32,2077.92,15518.1,525,2522.52,633.1
227933,51698.4,795.76,165.3,701.25,2106,921.18,5045.82,207.75,8563.62,634.8
147770,86261,3408.66,8238.32,1341.75,1400.1,1409.46,12541.6,477.75,2243.28,634.9
95991.5,103783,2999.76,7239.56,1445.25,1612.26,1689.48,18869,555,2165.28,635.3
262143,76673.2,4598.82,802.14,1223.25,2984.28,1733.94,31228.1,353.25,53706.1,636.4
113789,59959.4,3369.22,7502.88,1512.75,1606.02,1703.52,20372.8,485.25,1995.24,636.6
101735,70424.6,2672.64,6447.86,1152,1224.6,1215.24,11899.7,484.5,1301.82,636.9
184024,75593.7,1603.7,649.02,859.5,2293.98,1359.54,22440.6,230.25,18948.5,637
219165,125608,6473.96,15564.9,1579.5,1672.32,2158.26,35020.4,522,4118.4,638.5
106092,84910.8,3648.2,8590.96,1764.75,1620.06,1819.74,17706.8,647.25,2712.84,639.7
97191,63972.5,3685.9,10404.6,1008,1034.28,1365.78,28321.8,312,2132.52,640
109050,49975.4,4007.22,8621.7,1371.75,1761.24,1500.72,20273,499.5,2488.2,640.4
174539,65663.5,5694.44,12630.1,1304.25,1091.22,1254.24,16027.4,421.5,2079.48,642.1
170628,105291,5208.4,11863.9,1491.75,1323.66,1485.12,17179.5,459.75,2075.58,642.5
86003,53840.3,6589.96,16055,757.5,777.66,1070.16,23257.3,258.75,1857.96,643.4
120781,75745.8,4907.96,11576.8,1330.5,1328.34,1536.6,22233.1,450.75,2593.5,643.4
164836,74249,4504.86,10625.6,1910.25,2009.28,2316.6,37963.4,573.75,4846.14,643.9
262143,118580,4056.52,940.18,1605,6838.26,3196.44,37309.7,465,51708.5,643.9
262143,262143,1290.5,1920.96,6144.75,13137.5,10123.6,108148,2512.5,5440.5,644.4
240798,138395,1655.32,942.5,1686,4220.58,2359.5,27662.7,462,15663.2,644.6
262143,262143,10785.1,5494.92,5505,11336.5,12737.4,262143,1406.25,116550,645.1
119688,118189,4205.58,10257.9,1212.75,900.12,1545.18,33674.9,330.75,1853.28,646.1
255316,204447,9222.58,21272.7,2841.75,3023.28,3121.56,40156.7,972,6775.08,647.9
262143,60978.8,1586.3,543.46,992.25,3185.52,1925.04,25031.8,313.5,14575.1,648.1
262143,177403,10643.6,27325,4284,4436.64,4619.94,53202.2,1482.75,7601.88,649.7
262143,102254,3531.04,939.6,1403.25,3355.56,1685.58,29632.2,410.25,45775.1,649.7
221527,43157.4,847.96,419.92,852.75,2253.42,1389.18,17026.6,301.5,8269.56,650.8
247682,184137,8442.48,19108.1,4050,3589.56,4531.02,39137.3,1098.75,9010.56,653.2
90242.1,57844,3767.68,8560.8,1376.25,1315.86,1343.16,7774.26,369.75,1911.78,654.3
262143,148234,6856.18,14964,2334.75,2538.12,2463.24,25279.8,799.5,4248.66,654.9
262143,95926,932.06,285.36,1357.5,5110.56,1875.12,10883.3,446.25,8483.28,655.8
179260,42002.2,759.8,162.4,518.25,1447.68,822.12,12759.2,160.5,9540.96,656.4
122497,70953.5,3242.78,8042.86,1233,1304.16,1842.36,27778.9,449.25,2579.46,659.1
90051.7,69084.6,3543.22,8136.82,781.5,719.16,1184.04,30558.8,222.75,2652.78,660.1
113392,178704,5656.74,12588.9,2951.25,3166.02,3527.16,45538.7,995.25,5558.28,660.4
103529,58290.2,3891.22,8877.48,1211.25,1120.86,1087.32,18043,354,2153.58,660.4
89576.4,63781.4,2563.02,6808.62,1275.75,1400.1,1643.46,16124.2,516.75,3519.36,660.5
92078.8,48503.5,3584.4,7508.1,1256.25,1340.82,1887.6,36364.4,504.75,3036.54,660.8
95374.8,58020.3,3086.76,8143.2,950.25,1120.86,5480.28,112306,321.75,4325.88,660.8
84360.1,54309.8,3023.54,5741.42,925.5,928.2,1306.5,23294.7,300.75,2529.54,662.9
262143,232292,1080.54,1226.12,2856.75,10646.2,4250.22,32198.4,713.25,2591.94,663.1
214273,160329,8154.8,16852.5,2370.75,2208.18,2652.78,26453.7,690,4748.64,665
106502,84518.5,3840.18,9429.64,1011,1123.98,1276.08,20064.7,331.5,2117.7,665.1
97227.1,34628.9,3111.12,7805.64,819,801.84,1231.62,26767.3,354,1996.02,668.3
227867,71534.6,1688.96,508.08,1834.5,20521,3942.9,19278.5,366.75,20584.2,668.9
210149,262143,1057.92,873.48,3330.75,7472.4,3853.98,25904.6,991.5,7111.26,669.2
262143,143951,2505.02,767.92,1895.25,5027.1,2506.14,29139.2,594,30042.5,670.2
85439.3,47017.6,2629.14,6061,1023,989.82,1226.16,16043,401.25,2476.5,670.5
262143,67646.3,1015.58,295.22,942.75,1731.6,1228.5,12618.8,288.75,13121.9,671.5
139102,95546.9,3938.78,9491.12,1165.5,939.9,1219.14,17566.4,313.5,2293.2,673.1
141528,53046.2,2890.72,7754.6,1051.5,1106.82,1529.58,37722.4,377.25,2415.66,674.8
145610,72736.6,3060.08,7405.44,1131.75,968.76,1540.5,15672.5,306.75,4176.12,675.8
95189.1,55154.6,2578.68,6171.2,742.5,694.2,616.98,4133.22,199.5,609.96,675.9
262143,72201.5,1251.64,411.22,996.75,2758.08,1481.22,16511.8,335.25,13318.5,678.1
164878,75454.1,4485.72,10477.7,1971.75,2026.44,2269.02,29771.8,729.75,3523.26,679.3
97108.8,58653.7,1974.9,5368.48,880.5,946.14,1375.92,17239.6,288.75,2266.68,679.6
133606,54497.8,4102.34,10249.2,1340.25,1331.46,1467.18,17571.8,483,2074.02,681.7
82131.8,63621.5,2641.9,6339.4,810.75,773.76,785.46,12640.7,254.25,1371.24,683.8
173053,136328,5318.02,12586.6,1913.25,1962.48,2132.52,30785,636.75,4027.14,684.1
70730.2,66679.1,2883.76,6917.08,1552.5,1393.08,1478.1,13743.6,518.25,3650.4,684.4
262143,87279.7,2011.44,715.14,1077,2088.06,2044.38,34532.9,336.75,23631.7,684.7
262143,109216,2623.34,702.38,1220.25,3417.18,2387.58,35270,392.25,27898.3,685.9
197793,48807.7,1550.92,415.86,596.25,1273.74,932.88,17442.4,165,15901.9,687.3
262143,129905,6312.14,14119.5,2196,2308.02,2720.64,33163.3,713.25,7739.94,687.9
226739,161192,954.1,428.62,3007.5,20911,4864.86,24644.1,613.5,8367.84,687.9
98825.8,93795.8,4678.86,11602.3,1908,1840.8,2814.24,56479,687.75,6715.8,688.4
165919,118924,7153.72,16190.1,1966.5,1821.3,2283.84,43650.4,643.5,4292.34,690.4
197355,80225.3,6250.66,15073.6,1306.5,1623.96,1760.46,21220.7,457.5,4382.04,691.7
78837.2,63700.3,5051.22,12918.9,1443,1547.52,1783.86,24280.6,442.5,3208.92,692.8
110484,41205.8,5511.16,4798.92,1003.5,744.9,968.76,16786.4,262.5,1977.3,693.4
218115,55745.8,798.08,419.92,715.5,1776.06,1348.62,24376.6,200.25,8720.4,694
123430,64424.9,4232.84,10007.3,915.75,754.26,1181.7,17983.7,345.75,1647.36,694.5
96309.8,45838.3,3476.52,7370.64,1292.25,1439.88,1833,22507.7,452.25,1840.02,694.9
85012.2,59205.9,4383.64,9973.1,1227,1247.22,1127.88,17144.4,372,1950.78,695
109316,113237,3795.52,7948.9,2217,2616.9,2149.68,14810.6,878.25,2847,695.6
262143,105356,6573.72,1741.16,1351.5,2291.64,2401.62,53685.8,478.5,76726.3,697
92750.6,65893.6,4170.2,8407.1,1359.75,1437.54,1659.84,22864.9,369.75,2804.88,697.1
101155,66836.6,3366.9,7715.16,1413.75,1708.98,1832.22,26404.6,447,3703.44,697.4
126786,47092.5,2649.44,5620.2,744.75,983.58,1079.52,8958.3,240,847.86,699.1
200059,104400,3383.72,7535.94,2189.25,1435.98,1311.18,14657.8,564,2273.7,699.2
262143,262143,15556.2,3064.72,5845.5,20436.8,8446.62,75904.9,1879.5,161185,700.8
119393,67017.6,3019.48,6598.08,1567.5,1890.72,2127.06,21970.3,597.75,2761.2,700.9
208523,122557,7052.22,16647.2,2166.75,1882.14,2675.4,61751.8,691.5,9023.82,701.4
111171,68600.2,3534.52,8484.82,1527,1552.98,1746.42,19512.5,644.25,2983.5,702.3
188854,172426,3368.06,6611.42,3738.75,4396.86,3892.98,10348.3,1150.5,5847.66,702.4
151181,58160.7,3408.66,7562.62,1060.5,972.66,1090.44,16153.8,294.75,2534.22,704.4
262143,77756.6,920.46,1075.32,1799.25,14547,4636.32,62142.6,357,9572.94,705.2
124947,59840,4133.08,10348.4,1201.5,1178.58,1574.04,28378,442.5,4159.74,705.9
262143,99999.1,1667.5,559.12,1254.75,2045.94,1620.06,28024.6,405.75,21276.8,707.4
115724,92878.5,5287.86,12714.2,1367.25,1017.9,1907.1,36737.2,422.25,2644.2,709.2
192350,119343,4863.88,13072.6,2967.75,2121.6,2291.64,32255.3,814.5,4068.48,709.3
109779,63868.7,3454.48,7296.4,1602,1548.3,2120.04,42114.5,546.75,2619.24,709.6
132808,52079,3991.56,7714.58,1467,1711.32,1939.86,24156.6,595.5,2851.68,710.2
93014.5,53052.5,4054.78,10816.4,741,689.52,793.26,6960.72,255.75,1194.18,710.4
185022,90127.4,1347.34,262.16,1238.25,1826.76,989.04,9883.38,294,16041.5,712.1
150637,73796.6,5356.3,12181.2,1475.25,1594.32,2106,34395.7,554.25,3577.08,712.7
175862,54327.8,4256.62,11647.6,994.5,967.98,1251.12,22301.8,355.5,3141.06,713.6
150015,100303,2691.78,5935.72,1834.5,1960.14,1964.82,19989.1,693.75,2495.22,714
165953,117875,6941.44,15857.8,2498.25,2400.84,2615.34,28403.7,855.75,4801.68,714
117005,54332.5,2331.6,5721.12,1253.25,1534.26,1360.32,11373.2,479.25,2284.62,716.1
201863,107622,4427.14,9775.32,1526.25,1580.28,1926.6,22706.6,527.25,4485,716.3
94111.3,49538.6,2734.7,5926.44,1161,1201.2,1294.02,11037.8,441,2058.42,717.7
94122.9,79127.9,4229.36,10625.6,1530.75,1587.3,1783.86,14504.1,525.75,3506.1,718.3
117592,47697,3318.18,7748.22,1396.5,1240.2,1749.54,27449,518.25,2383.68,718.6
81217.8,52590.7,3202.76,7995.3,874.5,905.58,1162.98,15242.8,324.75,1531.92,719.8
126450,75324.6,5043.68,10920.2,2070,2410.98,2339.22,18313.6,774.75,2632.5,720.7
236129,131187,7517.38,17009.7,1957.5,1966.38,1740.96,14763.8,588,2350.92,721.4
231669,175399,10361.1,23285.3,3340.5,2243.28,3281.46,61651.2,855,4533.36,721.7
125293,168659,3586.72,9880.88,2061,2135.64,2130.18,21397,705,4988.1,722.1
84772.2,73652.3,2160.5,4976.98,1176.75,1299.48,1340.82,15435.4,382.5,2662.92,722.6
234151,93495.5,1918.64,756.32,1131.75,5559.06,1934.4,26369.5,327.75,23022.5,723.6
262143,63519.3,3079.22,852.02,1050,4074.72,1744.08,31975.3,259.5,36536.8,725
59991.6,77156.8,2442.38,5559.3,1591.5,1983.54,1705.08,13276.4,499.5,2905.5,725.1
176684,81357.1,4874.9,11332.6,1984.5,1998.36,2439.06,36330.8,696.75,4892.16,726.1
253827,50994.1,975.56,258.1,708.75,3075.54,996.84,6458.4,179.25,12740.5,727.9
188043,92349.7,4404.52,10597.2,1875,1880.58,1999.14,21222.2,668.25,2673.84,728.2
257943,65120.6,1476.68,353.8,996,2788.5,1648.14,21726.9,267.75,17092.9,728.8
117109,76482.9,3169.7,7639.18,888,835.38,1100.58,16653,274.5,2928.12,730
213443,47726.6,672.22,130.5,542.25,1747.2,898.56,7594.86,195.75,7079.28,730.3
232689,78698.9,1621.68,627.56,747,1357.98,1439.88,25711.9,282,21046,731.8
262143,86658.8,1525.4,584.64,1042.5,2597.4,1629.42,30437.2,290.25,20831.5,732.8
99472.4,84279.8,2365.24,5779.12,1611,1189.5,1294.8,17959.5,354.75,1628.64,733.6
110807,75077.3,5016.42,9907.56,921,934.44,1168.44,24027.9,320.25,3393.78,733.7
89963.3,60873.5,4213.12,8284.14,1830.75,2227.68,1866.54,14596.9,784.5,2400.06,733.9
104974,184091,4461.94,9350.18,1163.25,1027.26,1527.24,31832.6,372.75,3225.3,735.6
262143,262143,14754,28725.7,6513,5899.92,4732.26,30180.5,3384.75,8563.62,735.6
212572,195758,8766.7,17731.8,6384,6536.4,6226.74,35818.4,1904.25,10392.7,735.7
90349.6,84013,4083.2,9486.48,1675.5,1687.14,1920.36,26552.8,588,4785.3,738.5
110023,47502,4613.32,10635.5,920.25,874.38,950.82,14326.3,282.75,1731.6,738.5
244638,203101,8497.58,18270.6,3121.5,2918.76,3002.22,33017.4,1091.25,4577.82,739.9
113028,68581.5,3377.34,8092.74,1776.75,1580.28,1888.38,21407.1,576.75,2432.82,740.1
159000,144607,5697.92,11783.9,2526.75,2597.4,2426.58,21680.1,878.25,4860.18,740.7
262143,249974,1161.16,2911.02,3156,19918.9,5034.12,32467.5,665.25,2551.38,740.8
101625,43904.6,2662.78,6348.68,1290,1324.44,1402.44,8111.22,482.25,1861.86,741
106910,52095.4,2403.52,5626,952.5,963.3,920.4,9219.6,282.75,1744.08,741.3
262143,171556,10368.7,2024.2,3171.75,9130.68,4460.82,60694.1,889.5,117604,741.8
62303,70101.7,2676.12,6482.66,1217.25,1514.76,1567.8,16688.1,486,2050.62,742.5
111547,63790,4272.86,8654.18,1848,2038.92,2265.9,24433.5,576.75,3938.22,743
262143,262143,2107.72,2296.8,7815,35722.4,11715.6,78508.6,1875.75,10014.4,743.4
118043,68101,4207.9,10375.6,1491.75,1779.18,1876.68,32030.7,561,5121.48,744.2
108603,98157.5,5811.02,14554.5,2175,2517.06,2913.3,24372.7,677.25,4967.82,744.5
191452,41058.4,453.56,225.62,466.5,687.96,834.6,12139.1,177,5471.7,745.8
154841,103399,500.54,276.66,1466.25,1999.92,1194.96,10879.4,309.75,8707.92,746.4
262143,187690,9828.1,2197.04,2508.75,9007.44,3984.24,69423.9,762.75,110366,747.1
97422.9,66638.5,4314.04,11664.4,966.75,884.52,1243.32,30567.4,315,1630.98,747.6
135362,94734.9,1115.92,191.4,1965.75,8087.82,2787.72,8316.36,501,4836.78,748.1
157802,83128.5,4411.48,11676,1575,1783.08,1659.06,21094.3,464.25,2994.42,749
105101,75767.6,3767.68,9646.56,1000.5,841.62,1651.26,43371.9,325.5,4536.48,750
109707,88269.5,4940.44,12790.7,1903.5,1804.14,1992.9,24775.1,627.75,3988.14,752.4
96187.4,56099.9,3721.28,8633.88,1308.75,1307.28,1497.6,21701.2,402,3045.12,752.4
98672.1,43573.9,2109.46,5399.8,600,549.9,772.98,10575.2,188.25,606.84,753
97335.9,71497.1,3172.02,7088.18,1692,1687.92,1743.3,13840.3,636.75,2170.74,753.8
90176.8,90276.4,3163.9,7093.4,1404.75,1526.46,1449.24,12611,407.25,2477.28,754.6
170772,77581.1,4539.66,10416.8,1566,1929.72,2153.58,28957.5,615,3892.98,754.7
81793.8,63970.1,3169.12,8366.5,1201.5,1263.6,1546.74,22270.6,462,2221.44,755.6
120845,56454.8,3480,8347.94,1453.5,1531.14,1749.54,25908.5,472.5,3137.16,758
99679.8,66991.1,2528.22,6960.58,1629.75,1614.6,1733.94,21466.4,477,2492.1,758.1
262143,121313,2890.72,1060.24,1350.75,2947.62,3006.9,62162.9,418.5,33352.8,758.4
98766.6,57754.3,3555.98,9182.56,1437,1459.38,1594.32,16480.6,494.25,1811.94,759
149621,70672.7,4456.72,11466.6,1655.25,1579.5,1892.28,24871.1,650.25,2825.16,760.4
95034.8,38799.5,3074.58,8668.1,1084.5,1210.56,1173.12,9680.58,397.5,1495.26,763.2
81081.8,62652.7,2853.02,7035.4,1216.5,1088.88,1455.48,24585.6,456.75,1995.24,767.7
85454.2,58883,4212.54,9355.98,1272,1374.36,1556.88,22877.4,478.5,1659.06,771.3
214425,38444.6,957,156.6,603,1746.42,806.52,10112.7,200.25,9618.96,772.3
131963,48762.5,1004.56,391.5,681,1750.32,917.28,10517.5,185.25,8894.34,772.5
100899,80641.1,2528.8,5702.56,1027.5,1021.02,1160.64,17673.2,383.25,2020.2,774.8
136252,76794.1,5624.84,11272.9,2025,2106,2333.76,13192.1,630,4786.86,775
155702,77360.4,5276.84,12191,1332.75,1233.18,1345.5,20477.3,393,2038.92,775.3
113186,105572,4845.9,10450.4,1722,1922.7,2279.16,22468.7,673.5,2848.56,775.3
115333,61981.9,3329.78,8713.92,1037.25,1005.42,1074.84,17390.1,370.5,2291.64,776.1
42068.2,87601,4301.86,10662.1,1564.5,1741.74,1802.58,17197.4,509.25,2470.26,776.6
80377.4,68161.1,2394.24,5658.48,1862.25,2137.2,1999.92,14877.7,525.75,3227.64,778.6
258397,65718.1,1013.26,486.62,946.5,4410.12,1934.4,25179.2,272.25,12287.3,778.6
98030.2,88328.8,5210.14,11779.8,2150.25,2378.22,2911.74,38836.2,843,4049.76,780.4
95662.4,93265.4,6632.3,13277.9,1784.25,1364.22,2116.14,55653.8,482.25,4401.54,781
133907,54238.9,3352.98,7473.88,1308.75,1733.94,1687.92,10484,543.75,2541.24,781.4
90994.2,48980.9,3075.74,8138.56,643.5,627.12,623.22,9191.52,220.5,1230.06,781.9
100188,54913.6,3411.56,9249.26,633,484.38,641.94,15293.5,218.25,1543.62,781.9
215038,39794.8,1129.84,206.48,567,1334.58,729.3,10889.6,169.5,11815.4,782.6
74288,75312.1,2538.66,6054.62,1365,1130.22,1233.18,14190.5,357,1757.34,783
121579,66526.2,3101.84,6663.04,1681.5,1837.68,2016.3,16146.8,630.75,2301,783.3
124811,69504.2,3513.06,7817.82,1138.5,1255.8,1443,22955.4,388.5,4123.86,783.9
140325,58347.9,673.96,302.76,810,1766.7,1318.98,16771.6,228,7979.4,783.9
107689,88744.5,3863.38,8972.02,2196.75,2339.22,2435.16,27816.4,728.25,4937.4,784
262143,61967.9,695.42,481.4,990.75,2085.72,1416.48,22422.7,318.75,9405.24,787
242209,48442.7,1009.2,282.46,577.5,1510.86,1138.02,15025.9,186.75,12638.3,790.4
262143,85466.9,3170.86,1050.96,1357.5,4126.2,2276.82,35518.9,399.75,42237.8,791.5
207488,41955.4,751.1,116.58,484.5,879.06,670.02,9568.26,146.25,6849.96,792.5
108235,93231.8,4154.54,10937.1,1773,2018.64,1957.8,13916,684.75,2735.46,792.8
225882,47413.1,1168.7,349.16,693.75,3374.28,1427.4,17470.4,204.75,10563.5,795.3
122971,81802.5,5953.7,15402.5,1472.25,1567.8,1648.14,18111.6,498,3084.12,795.8
211224,102526,9355.98,21397.9,2418.75,2337.66,2976.48,36298.1,865.5,3646.5,796.2
224140,90416.8,1616.46,426.3,968.25,2668.38,1325.22,20046,227.25,18443.1,796.3
139163,68966.8,3513.06,8750.46,1326,1477.32,1386.06,12614.2,441.75,3168.36,796.7
233536,141273,7088.18,14762.2,3402,4034.16,3996.72,37018,1281,6123,798.5
102555,37303.5,1999.26,4710.18,953.25,1060.8,1170.78,7503.6,332.25,1286.22,798.8
133290,66821.8,3540.9,7828.26,1176,1100.58,1543.62,25676.8,378.75,5787.6,800.4
